,SI,MS,NDB,ACB,LSr.m.v,LSr.m.d,LSr.vl,LSr.dl,LSc.v,LSc.d,SF,FS,CP,TTv,TTd,TR,ENTm,ENTl,ILA,PL,ACAv,ACAd,RSPv,RSPv.a,RSPv.b/c,RSPd,AIv,AId,ORBv,ORBm,PTLp,PERI,ECT,VISp,VISpm,AVP,MPO,AHNc,MM,LM,SUMl,LHAa,LHAjvv,LHAjvd,LHAjp,LHAjd,LHAsfp,LHAs,ZI,REr,REc,PT,AV,AD,IAM,VTA
LM,-0.44796082007366467,-0.35021339079496494,-0.42474674230940107,-0.3996901111814179,-0.5031112841810846,-0.6027646985379475,-0.6258305688235358,-0.4759059397749847,-0.3584026940184576,-0.4317334686142104,-0.5241040806584706,-0.35021339079496494,-0.4258093452707315,-0.36975654876343395,-0.45244192773556857,-0.27384987333106126,0.45044261646145073,0.02099185673907149,-0.26856742205915085,-0.42474674230940107,-0.3510461712492051,-0.369756548763434,0.3062609977288139,0.6062911287544327,0.3008832799266915,0.2570835545556901,-0.3448281541042981,-0.3448281541042981,-0.4728662437434604,-0.4154092925664065,0.5779476312420072,-0.2128615952333445,0.3184077556700478,0.6621221919717306,0.6387140179060972,-0.32644197780981743,-0.32644197780981743,-0.37511775654802526,-0.24790088644118993,1.0,-0.3448281541042981,-0.3659489276036614,-0.3659489276036614,-0.3747737724339445,-0.4366853863147931,-0.22823785506209976,-0.3733006833947206,-0.2986405467157765,-0.3659489276036614,0.08419529013494384,0.5250511922748183,-0.2986405467157765,0.7528916194166676,0.8414803727969218,-0.1605144707810256,-0.44865158504847125
SUMl,0.7479575920067657,0.3015113445777636,0.25195162993013437,0.9615256498372438,0.7800390029252438,0.3178208630818641,0.81663822314944,0.8816987554041675,-0.13298286813104201,0.08425669991739661,0.2356021107158744,0.9867644004363173,0.7871469099844897,0.9476070829586857,0.8813462834965567,0.7978468281120923,0.04029114820126903,0.1051499455849173,0.6420637443700904,0.8118441408859887,0.2613866510869665,0.8399244598951985,-0.06392027721005931,0.1796053020267749,0.36802480954721034,0.0979811894172745,0.7727272727272726,0.7727272727272726,0.592156525463792,0.8453329153910614,-0.0657951694959769,0.5882710761834306,0.24627607441121133,-0.2369017707396714,-0.2285265222535615,0.9811049102515929,0.9811049102515929,0.914106089014246,0.8278373543847156,-0.3448281541042981,1.0,0.9756654533819862,0.8278373543847156,0.9278474782242853,0.7655876187046624,0.702629944183017,0.9349469900084572,0.934946990008457,0.9756654533819862,0.8434823356732999,0.4383374704394622,0.934946990008457,-0.1438206237226334,-0.35548570128331786,0.5778967437740469,0.8989331499509894
LHAa,0.8513824469684098,0.33874605160231785,0.2913428162916919,0.9595457919427279,0.8586285314760612,0.25840569706085087,0.7967657022381579,0.9133444366746378,-0.07568562769081416,0.03653615614461188,0.3393301926309549,0.9627519361329036,0.8918617317773189,0.9945889710579332,0.8891473907052919,0.8922373748933065,0.14850701853560516,0.21658135747908783,0.6761568280804227,0.8376105968386142,0.37094680064111174,0.9245474942228675,-0.16630614998521273,0.09558255732641557,0.27357645155253185,-0.01820892601823076,0.8278373543847156,0.8278373543847156,0.6847367880174606,0.7718927553490097,0.04279604925109134,0.5141687072710142,0.18307280594099065,-0.19611613513818402,-0.18167553795463892,0.9572301670759134,0.9572301670759134,0.9744415217567001,0.7115384615384616,-0.3659489276036614,0.9756654533819862,1.0,0.9038461538461539,0.9754446010932804,0.7469573911071198,0.5887052428461278,0.9730085108210398,0.8513824469684098,1.0,0.8229565754543868,0.3628721318562929,0.8513824469684098,-0.21827682185559166,-0.34683511791340166,0.44126130406091413,0.8770580193070292
LHAjvv,0.8513824469684097,0.6061771449725688,0.564476706565153,0.916708926230999,0.7610571074446906,0.3100868364730211,0.7539288365264292,0.7540401744639452,0.032436697581777474,0.17354674168690642,0.44879154509255315,0.8736082383428199,0.8918617317773188,0.9245474942228676,0.889147390705292,0.9377596899388833,0.32322115798925816,0.3875666396994203,0.8253090695687514,0.928655226929768,0.680069134508705,0.9945889710579331,-0.16630614998521268,-0.06372170488427704,0.10259116933219946,0.02731338902734612,0.9756654533819862,0.9756654533819862,0.6847367880174606,0.6132846549348296,0.25677629550654774,0.6337428252410174,0.25935314174973684,-0.12607465830311831,-0.09909574797525761,0.7445123521701549,0.7445123521701549,0.9744415217567001,0.6153846153846155,-0.3659489276036614,0.8278373543847156,0.9038461538461539,1.0,0.9754446010932805,0.7113879915305903,0.4337828105181994,0.9730085108210397,0.7297563831157798,0.9038461538461539,0.731516955959455,0.16847634693327884,0.7297563831157798,-0.2182768218555916,-0.34683511791340166,0.44126130406091413,0.7308816827558576
LHAjvd,0.8654707925179593,0.49120043778018857,0.4451950089168809,0.9660449056956653,0.8224808141972026,0.301747176717517,0.8003478830358911,0.8506713646557046,-0.02564601467218908,0.11832659548292665,0.3974431747303006,0.9466180622121515,0.9070504065714248,0.9814714518370468,0.9157535592199457,0.9335805784003252,0.23589619198599254,0.3036557318319697,0.7746892997965182,0.9103241227106371,0.5386354244771374,0.9814714518370464,-0.1593047664170864,0.021315227815974416,0.19966404284841843,0.019934104876875282,0.9278474782242853,0.9278474782242853,0.6949520531646717,0.7176921593229946,0.14836055067560408,0.6043355079473308,0.2379961127700426,-0.16869040578449238,-0.14765936851162725,0.8732679841878878,0.8732679841878878,0.9974541015785435,0.6947411187642788,-0.3747737724339445,0.9278474782242853,0.9754446010932804,0.9754446010932805,1.0,0.7528278561414595,0.5356544019768347,0.9986201452130298,0.8210876749529358,0.9754446010932804,0.8008234919900666,0.27665759905430615,0.8210876749529358,-0.21619932585176005,-0.35860132352823765,0.4711403757516378,0.8267989650858006
LHAjp,0.5848976518656018,0.42869051142864323,0.5388702304143923,0.8556995826886792,0.5053130946314818,0.6882472016116853,0.9190847369619146,0.8053782021288317,-0.059995200575923224,0.35478237437320154,0.4251674245612165,0.791428636483649,0.7331534612619369,0.7254762501100117,0.9304831211439815,0.6567480933175406,0.032315280597061756,0.4849256809800537,0.864402991351359,0.8756641244233875,0.6003431513005717,0.699566384034654,0.1153504930667364,0.07857348313452016,0.18975352734002096,0.2020763364053971,0.7109027887971865,0.7109027887971865,0.7915594835766294,0.9192038623254777,-0.1583118967153259,0.6192629470061397,0.14108877869908343,-0.3109183929042907,-0.27493254797322636,0.7082005278281703,0.7082005278281703,0.7331534612619369,0.7113879915305903,-0.4366853863147931,0.7655876187046624,0.7469573911071198,0.7113879915305903,0.7528278561414595,1.0,0.8596376722190301,0.7648661601319408,0.7648661601319408,0.7469573911071198,0.6088590823425646,0.4074969702219389,0.7648661601319408,-0.192250821777894,-0.4276728524027965,0.574335364670426,0.9192547197409877
LHAjd,0.22045848606429994,0.14003703507182363,0.2420393211370654,0.7281448676300242,0.2318794758440517,0.6661464428912522,0.7902614914088889,0.6224246513791797,-0.3636549532941369,0.21891094912781728,0.0022045424660032194,0.7145479481869977,0.4290927129556201,0.5247541643900205,0.779912388728428,0.34472266949824476,-0.19001131891261042,0.23875829506884538,0.6468427382253732,0.6821108141135479,0.2770435565702453,0.41190380645668284,0.4270474703972499,0.40425518594730225,0.49129110716089325,0.49141316715707206,0.46445030208707894,0.46445030208707894,0.5257643958895871,0.9540470169514726,-0.24995356525898393,0.6333599442867869,0.3364452260701719,-0.2651983411433438,-0.2694303081349243,0.6640384398863457,0.6640384398863457,0.49561871496424337,0.8210888913380202,-0.22823785506209976,0.702629944183017,0.5887052428461278,0.4337828105181994,0.5356544019768347,0.8596376722190301,1.0,0.5633939088309886,0.8083477822357663,0.5887052428461276,0.5893076077530762,0.5820470696827926,0.8083477822357663,0.05024087887026475,-0.30269330913923587,0.730706067618362,0.8537539589949593
LHAsfp,0.846153846153846,0.5074148233194892,0.4606534397048788,0.9753268569971993,0.8022246296615704,0.3268602252303067,0.8127723808309993,0.8396071825974651,-0.03419128137749755,0.14442183795566227,0.38076190849524244,0.9584502218257017,0.8878767651128607,0.9745586289152091,0.9249114902053784,0.9213068794097575,0.22099784804393197,0.28837490036423624,0.7861013353709679,0.9213068794097576,0.5376418578567305,0.9745586289152092,-0.13147655571171254,0.033584287303898584,0.2162811752731771,0.05758167996310983,0.9349469900084572,0.9349469900084572,0.6766649524509585,0.7356255172368736,0.1353329904901917,0.6428151553844955,0.2653415620219539,-0.17719247798458349,-0.15668413501991657,0.874474632195206,0.874474632195206,0.992332855126138,0.7297563831157798,-0.3733006833947206,0.9349469900084572,0.9730085108210398,0.9730085108210397,0.9986201452130298,0.7648661601319408,0.5633939088309886,1.0,0.8461538461538461,0.9730085108210398,0.8096409047527363,0.2868756090167074,0.8461538461538461,-0.19721483356756878,-0.365596315046472,0.516811394121702,0.8320502943378436
LHAs,0.5384615384615384,0.3946559736929359,0.3454900797786591,0.921142031608466,0.5553862820733949,0.4576043153224294,0.8127723808309995,0.7052700333818708,-0.1709564068874878,0.2599593083201921,0.10384415686233885,0.9584502218257017,0.5745084950730274,0.7973661509306257,0.8509185709889482,0.6333984795942084,-0.05524946201098296,6.403209082167209e-17,0.6603251217116131,0.8061435194835379,0.24438266266215022,0.7087699119383339,0.13147655571171243,0.23509001112729025,0.4325623505463542,0.34549007977865903,0.7479575920067657,0.7479575920067657,0.4059989714705752,0.8693756112799416,-0.1353329904901917,0.7940657801808474,0.4100733231248378,-0.26578871697687523,-0.2611402250331943,0.8744746321952062,0.8744746321952062,0.7834206750995828,0.9730085108210397,-0.2986405467157765,0.934946990008457,0.8513824469684098,0.7297563831157798,0.8210876749529358,0.7648661601319408,0.8083477822357663,0.8461538461538461,1.0,0.8513824469684098,0.8096409047527363,0.4508045284548258,1.0,4.006018882148908e-17,-0.365596315046472,0.8268982305947231,0.8320502943378436
ZI,0.8513824469684098,0.33874605160231785,0.2913428162916919,0.9595457919427279,0.8586285314760612,0.25840569706085087,0.7967657022381579,0.9133444366746378,-0.07568562769081416,0.03653615614461188,0.3393301926309549,0.9627519361329036,0.8918617317773189,0.9945889710579332,0.8891473907052919,0.8922373748933065,0.14850701853560516,0.21658135747908783,0.6761568280804227,0.8376105968386142,0.37094680064111174,0.9245474942228675,-0.16630614998521273,0.09558255732641557,0.27357645155253185,-0.01820892601823076,0.8278373543847156,0.8278373543847156,0.6847367880174606,0.7718927553490097,0.04279604925109134,0.5141687072710142,0.18307280594099065,-0.19611613513818402,-0.18167553795463892,0.9572301670759134,0.9572301670759134,0.9744415217567001,0.7115384615384616,-0.3659489276036614,0.9756654533819862,1.0,0.9038461538461539,0.9754446010932804,0.7469573911071198,0.5887052428461276,0.9730085108210398,0.8513824469684098,1.0,0.8229565754543868,0.3628721318562929,0.8513824469684098,-0.21827682185559166,-0.34683511791340166,0.44126130406091413,0.8770580193070292
REr,0.5783149319662402,0.25431949315644914,0.17316179571791196,0.8147332338154853,0.5567261785492479,0.0982946374365981,0.5703132636708398,0.6564735651623609,-0.25705327132765904,-0.04343107880371944,0.05204734297614367,0.8477316438548307,0.628248572530677,0.7992898356345547,0.7231714497205041,0.6926471828716478,0.3946021224710546,0.21680296415038902,0.6146383176634703,0.6926471828716478,0.2204750229726565,0.7326823493316752,-0.07413398398728528,0.4292327156830822,0.29810407570678477,0.10822612232369498,0.7029019463944166,0.7029019463944166,0.4069784637782399,0.6536047667376083,0.30523384783367985,0.5685582161281982,0.27202675037059754,-0.1665187157571989,-0.15706214313266925,0.8091547798786777,0.8091547798786777,0.7853107156633461,0.731516955959455,0.08419529013494384,0.8434823356732999,0.8229565754543868,0.731516955959455,0.8008234919900666,0.6088590823425646,0.5893076077530762,0.8096409047527363,0.8096409047527363,0.8229565754543868,1.0,0.7086490006438569,0.8096409047527363,0.37066991993642623,-0.15706214313266922,0.543961138140183,0.6950480468569159
REc,0.04098222985952965,-0.2583199983597169,-0.25769296031890737,0.36373673191884937,0.04602773584047308,-0.06965639658809553,0.18475516541909814,0.33280360183716756,-0.5501248423925109,-0.31700712308874607,-0.32088468900004724,0.40249860209537286,0.20590857192440462,0.32096903450675796,0.3271954014346475,0.2576929603189074,0.3708835196565606,0.2381376660167885,0.3316978471338025,0.2331507736218686,-0.11978354360065338,0.1793650486949529,0.18212124204330288,0.6691857370274229,0.3917748698985876,0.19633749357631042,0.13947101332164705,0.13947101332164705,0.1874631730660141,0.47742794521896487,0.18746317306601412,0.1974250237168799,0.17220919308667781,0.13216372009101798,0.15025760653943043,0.46589296497837035,0.46589296497837035,0.26155953730937886,0.42767072683063084,0.5250511922748183,0.4383374704394622,0.3628721318562929,0.16847634693327884,0.27665759905430615,0.4074969702219389,0.5820470696827926,0.2868756090167074,0.4508045284548258,0.3628721318562929,0.7086490006438569,1.0,0.45080452845482566,0.6024010313740019,0.31721050269435314,0.30838201354570854,0.44329059342415605
PT,0.5384615384615384,0.3946559736929359,0.3454900797786591,0.921142031608466,0.5553862820733949,0.4576043153224294,0.8127723808309995,0.7052700333818708,-0.1709564068874878,0.2599593083201921,0.10384415686233885,0.9584502218257017,0.5745084950730274,0.7973661509306257,0.8509185709889482,0.6333984795942084,-0.05524946201098296,6.403209082167209e-17,0.6603251217116131,0.8061435194835379,0.24438266266215022,0.7087699119383339,0.13147655571171243,0.23509001112729025,0.4325623505463542,0.34549007977865903,0.7479575920067657,0.7479575920067657,0.4059989714705752,0.8693756112799416,-0.1353329904901917,0.7940657801808474,0.4100733231248378,-0.26578871697687523,-0.2611402250331943,0.8744746321952062,0.8744746321952062,0.7834206750995828,0.9730085108210397,-0.2986405467157765,0.934946990008457,0.8513824469684098,0.7297563831157798,0.8210876749529358,0.7648661601319408,0.8083477822357663,0.8461538461538461,1.0,0.8513824469684098,0.8096409047527363,0.45080452845482566,1.0,4.006018882148908e-17,-0.365596315046472,0.8268982305947231,0.8320502943378436
AV,-0.3944296671351374,-0.11563613236433017,-0.17715299831526513,-0.1667024006064582,-0.442989671103031,-0.2514005711827466,-0.31951293449571155,-0.36163325185935813,-0.3155737041440145,-0.13329636248423807,-0.46147383613659226,-0.11563613236433017,-0.3749252854089933,-0.24985664314435624,-0.20867276785278993,-0.2903340805722401,0.3966148897690513,0.01848333759362903,-0.07524163629888551,-0.17715299831526513,-0.2255567471525874,-0.24985664314435627,0.21348314606741572,0.6486437692080551,0.1417055882178227,0.27557133071263473,-0.1438206237226334,-0.1438206237226334,-0.41635890185330254,-0.13716301318902152,0.5088831022651474,0.13572134392272514,0.23912900704551304,0.05299989400031796,0.02678037752921377,-0.17245936904743847,-0.17245936904743847,-0.24102339776292417,0.09354720936668218,0.7528916194166676,-0.1438206237226334,-0.21827682185559166,-0.2182768218555916,-0.21619932585176005,-0.192250821777894,0.05024087887026475,-0.19721483356756878,4.006018882148908e-17,-0.21827682185559166,0.37066991993642623,0.6024010313740019,4.006018882148908e-17,1.0,0.29458415282135186,0.211999576001272,-0.2370227315699886
AD,-0.36559631504647194,-0.3751404012023585,-0.43787432018092315,-0.4120432678659941,-0.4106065158213071,-0.621394248173192,-0.6180649017989911,-0.41500625884373615,-0.29250483159292595,-0.46675281123644685,-0.4277394629245622,-0.3751404012023585,-0.34751773049645385,-0.33686076842660756,-0.4571710024254833,-0.14856450148995606,0.33010936684465203,-0.01957963445751083,-0.26900242337099356,-0.43787432018092315,-0.3252172593871189,-0.3368607684266076,0.29458415282135186,0.32379609206489307,0.32306396854892855,0.2032987915125714,-0.35548570128331786,-0.35548570128331786,-0.38592249249397986,-0.4449767278253089,0.34916796939931516,-0.32348552578303336,0.2980788117156239,0.9263671131731708,0.9290780141843972,-0.31970470313218635,-0.31970470313218635,-0.34751773049645385,-0.34683511791340166,0.8414803727969218,-0.35548570128331786,-0.34683511791340166,-0.34683511791340166,-0.35860132352823765,-0.4276728524027965,-0.30269330913923587,-0.365596315046472,-0.365596315046472,-0.34683511791340166,-0.15706214313266922,0.31721050269435314,-0.365596315046472,0.29458415282135186,1.0,-0.29475317237328164,-0.43939208667358054
IAM,0.10336227882434036,0.5151515151515151,0.479712956957384,0.6334354410792525,0.06633581268066593,0.570966799752624,0.6043119725238846,0.23466315646534902,-0.1562067231523252,0.4967961950214638,-0.08372183582789218,0.6666666666666667,0.12632278815997786,0.369047619047619,0.6064924860430919,0.25533108999344634,-0.13363062095621217,-0.10656033551516768,0.5746228101051797,0.6344590721049271,0.24956829530904853,0.36904761904761907,0.3886658893356653,0.2166121444295529,0.37780482591741266,0.6421963778623043,0.5778967437740469,0.5778967437740469,0.03636964837266541,0.6559827036542503,-0.14547859349066158,0.9450516793170234,0.576949799175107,-0.22619047619047616,-0.2245738456177384,0.45193845378886705,0.45193845378886705,0.40704009518215084,0.9315516419063742,-0.1605144707810256,0.5778967437740469,0.44126130406091413,0.44126130406091413,0.4711403757516378,0.574335364670426,0.730706067618362,0.516811394121702,0.8268982305947231,0.44126130406091413,0.543961138140183,0.30838201354570854,0.8268982305947231,0.211999576001272,-0.29475317237328164,1.0,0.4969039949999533
VTA,0.6471502289294339,0.2032789070454354,0.27681826617913324,0.9117087760253241,0.6674912392349772,0.5499719409228703,0.911708776025324,0.9283556694182585,-0.2054640303006408,0.10414406840917834,0.29121200284126875,0.8808752638635535,0.8160138752509353,0.8518354199999199,0.9337484248963642,0.6920456654478331,-0.06640158940746628,0.34658349660669086,0.7180299303389872,0.8304547985373997,0.4111959698293075,0.7453559924999298,0.0790075771899962,0.20181644987353448,0.34658349660669086,0.13840913308956662,0.674199862463242,0.674199862463242,0.8132500607904443,0.964485644340824,-0.16265001215808889,0.49989672622011083,0.14495494051240349,-0.3194382824999699,-0.313851490481129,0.8892972917998875,0.8892972917998875,0.8160138752509353,0.7308816827558576,-0.44865158504847125,0.8989331499509894,0.8770580193070292,0.7308816827558576,0.8267989650858006,0.9192547197409877,0.8537539589949593,0.8320502943378436,0.8320502943378436,0.8770580193070292,0.6950480468569159,0.44329059342415605,0.8320502943378436,-0.2370227315699886,-0.43939208667358054,0.4969039949999533,1.0
