,SI,MS,NDB,ACB,LSr.m.v,LSr.m.d,LSr.vl,LSr.dl,LSc.v,LSc.d,SF,FS,CP,TTv,TTd,TR,ENTm,ENTl,ILA,PL,ACAv,ACAd,RSPv,RSPv.a,RSPv.b/c,RSPd,AIv,AId,ORBv,ORBm,PTLp,PERI,ECT,VISp,VISpm,AVP,MPO,AHNc,MM,LM,SUMl,LHAa,LHAjvv,LHAjvd,LHAjp,LHAjd,LHAsfp,LHAs,ZI,REr,REc,PT,AV,AD,IAM,VTA
LM,-0.508328567775349,-0.24145606969329073,-0.3488372093023256,-0.3745201660795297,-0.6201550387596899,-0.5070393902730376,-0.5552058482866766,-0.5539503618965383,-0.5059914125552809,-0.4240813144201358,-0.6201550387596899,-0.24145606969329073,-0.508328567775349,-0.26986208669614986,-0.375968992248062,-0.11583097919985454,0.370068783326512,0.06406221326384731,-0.09223338267183907,-0.3488372093023256,-0.26986208669614986,-0.26986208669614986,0.3963599398349701,0.6419954525291007,0.2558139534883721,0.24324505631969454,-0.24145606969329073,-0.24145606969329073,-0.5155392622264671,-0.32046570911959754,0.5155392622264671,-0.15179742376658428,0.28185538271964605,0.4806918419275169,0.4702039251921977,-0.24145606969329073,-0.24145606969329073,-0.2711085694801861,-0.15179742376658428,1.0,-0.24145606969329073,-0.26986208669614986,-0.26986208669614986,-0.2711085694801861,-0.29959307856011796,0.1054014481134167,-0.2711085694801861,-0.18215107011950002,-0.26986208669614986,0.341470448477555,0.5603593055091787,-0.18215107011950002,0.9420919641588169,0.8768667794124768,-0.15249857033260467,-0.3804184843124678
SUMl,0.6527777777777778,0.4583333333333333,0.36853821163712797,0.9114654303752999,0.5718696387472675,0.42146361521176234,0.8401680504168058,0.7577722283113838,0.0,0.19178532059415365,0.31770535485959306,1.0,0.6527777777777778,0.9954022744967957,0.9022832078012443,0.8101914936669333,0.10302042296151677,0.07001400420140048,0.7443873683187766,0.8768667794124768,0.4147509477069983,0.9677522113163293,0.0,0.15636569790552365,0.3812464258315117,0.25318484177091666,0.9583333333333334,0.9583333333333334,0.563436169819011,0.8355099778440249,0.0,0.9401021481358627,0.6076436202502,-0.08295018954139965,-0.08333333333333333,1.0,1.0,0.9861111111111112,0.9677522113163293,-0.24145606969329073,1.0,0.9954022744967957,0.9677522113163293,0.9861111111111112,0.76271276980969,0.7372410841345464,0.9861111111111112,0.9861111111111112,0.9954022744967957,0.7778174593052023,0.40190081065279715,0.9861111111111112,-0.08861469461982083,-0.4166666666666667,0.9583333333333334,0.8486684247915055
LHAa,0.7004682672384859,0.47005107406793134,0.37949355941646074,0.9156754547663372,0.6156228852755918,0.40398784708093305,0.8363051883444272,0.7742429138870974,0.045871559633027525,0.18294922998724616,0.3626271789979513,0.9954022744967957,0.7004682672384859,1.0,0.9107845425995057,0.8316685323107099,0.1519211308674307,0.12389706493991515,0.7486832636929778,0.8854849719717417,0.43119266055045874,0.981651376146789,-0.045871559633027525,0.11972828565264393,0.3373276083701873,0.2268186906301936,0.9677522113163293,0.9677522113163293,0.6075827820525738,0.8148671478195845,0.04673713708096721,0.926605504587156,0.5964491494349535,-0.045871559633027525,-0.046083438634110914,0.9954022744967957,0.9954022744967957,0.9954022744967957,0.944954128440367,-0.26986208669614986,0.9954022744967957,1.0,0.981651376146789,0.9954022744967957,0.7592060258563165,0.7109185941250106,0.9954022744967957,0.9677522113163293,1.0,0.7742412681357174,0.373382782309507,0.9677522113163293,-0.13441107592900362,-0.4147509477069983,0.9401021481358627,0.8447664803310775
LHAjvv,0.7004682672384859,0.5806513267897976,0.4891250321367716,0.8988740702752117,0.5987565048570824,0.4350638353179279,0.8130744886681932,0.7582791424667449,0.13761467889908258,0.26249237345996185,0.3879267496257154,0.9677522113163293,0.7004682672384859,0.981651376146789,0.9107845425995057,0.8484699168018354,0.21268958321440298,0.18584559740987272,0.7872751845018942,0.9107845425995057,0.5412844036697247,1.0,-0.045871559633027525,0.04789131426105757,0.25299570627764045,0.2856235363491327,0.9954022744967957,0.9954022744967957,0.6075827820525738,0.7644629943462081,0.14021141124290162,0.944954128440367,0.613250533926079,0.027522935779816515,0.02765006318046655,0.9677522113163293,0.9677522113163293,0.9954022744967957,0.926605504587156,-0.26986208669614986,0.9677522113163293,0.981651376146789,1.0,0.9954022744967957,0.7285310349126269,0.6803414502916768,0.9954022744967957,0.9401021481358627,0.981651376146789,0.7429587926554864,0.28956215770941357,0.9401021481358627,-0.13441107592900362,-0.4147509477069983,0.9401021481358627,0.8106345013278017
LHAjvd,0.7037037037037037,0.5277777777777778,0.43631535400717447,0.9114654303752999,0.6099942813304187,0.42146361521176234,0.8284990497165724,0.769800358919501,0.09216687726822183,0.22374954069317926,0.37701035443338377,0.9861111111111112,0.7037037037037037,0.9954022744967957,0.914991421995628,0.8439494725697222,0.18314741859825204,0.15558667600311218,0.7715264911220654,0.9022832078012443,0.4884844495215757,0.9954022744967957,-0.046083438634110914,0.08419691425682042,0.29652499786895353,0.2574045891337653,0.9861111111111112,0.9861111111111112,0.6103891839705953,0.7933125042155389,0.0939060283031685,0.9401021481358627,0.6076436202502,-0.009216687726822183,-0.009259259259259259,0.9861111111111112,0.9861111111111112,1.0,0.9401021481358627,-0.2711085694801861,0.9861111111111112,0.9954022744967957,0.9954022744967957,1.0,0.7473044310256559,0.6988431110025387,1.0,0.9583333333333334,0.9954022744967957,0.7621039752788346,0.33300352882660333,0.9583333333333334,-0.13503191561115555,-0.4166666666666667,0.9444444444444444,0.8315236081290509
LHAjp,0.5932210431853144,0.40446889308089623,0.5286936680472669,0.8847825928929607,0.4088564366232198,0.5649827126444176,0.8349908101841637,0.9040568683578879,-0.023006243207767167,0.3590438230125973,0.5886122837592905,0.76271276980969,0.7473044310256559,0.7592060258563165,0.8741068645048147,0.6986973650226158,0.025397977258648646,0.3171670519304188,0.8548565008407183,0.8459098688756271,0.5751560801941792,0.7285310349126269,0.023006243207767167,0.07339207049399828,0.2960684541064695,0.2387508583996878,0.7164877534575876,0.7164877534575876,0.7422781156526177,0.8847825928929607,-0.1953363462243731,0.6978560439689374,0.2527950265408459,-0.16871245019029255,-0.14252713375231582,0.76271276980969,0.76271276980969,0.7473044310256559,0.7285310349126269,-0.29959307856011796,0.76271276980969,0.7592060258563165,0.7285310349126269,0.7473044310256559,1.0,0.8178955480694668,0.7473044310256559,0.7473044310256559,0.7592060258563165,0.5556623828915214,0.4809014748337139,0.7473044310256559,-0.16501897565860774,-0.3890605542968621,0.7164877534575876,0.8987170342729172
LHAjd,0.20734905491284114,0.20734905491284114,0.33025787075537233,0.8399622025513087,0.04216057924536668,0.5049204754782254,0.6774757547517904,0.6584216796857882,-0.4204357277083396,0.12592726574262103,0.13350850094366115,0.7372410841345464,0.5759695969801143,0.7109185941250106,0.8291580584922115,0.594973226807177,0.056963166234111094,0.3548682524890331,0.8682075973684987,0.8221312952846503,0.6038985907083423,0.6803414502916768,0.4510128715416734,0.4921535787550337,0.6394354518880614,0.6019729118284379,0.6911635163761372,0.6911635163761372,0.5841397865784149,0.8959596827213959,0.038942652438560994,0.7414957379583443,0.5669744867221334,0.007644285958333447,0.007679594626401524,0.7372410841345464,0.7372410841345464,0.6988431110025387,0.7720728817916782,0.1054014481134167,0.7372410841345464,0.7109185941250106,0.6803414502916768,0.6988431110025387,0.8178955480694668,1.0,0.6988431110025387,0.7679594626401525,0.7109185941250106,0.6972496773226499,0.6920669794342309,0.7679594626401525,0.2449889757441317,-0.11519391939602286,0.7602798680137509,0.8674106137137927
LHAsfp,0.7037037037037037,0.5277777777777778,0.43631535400717447,0.9114654303752999,0.6099942813304187,0.42146361521176234,0.8284990497165724,0.769800358919501,0.09216687726822183,0.22374954069317926,0.37701035443338377,0.9861111111111112,0.7037037037037037,0.9954022744967957,0.914991421995628,0.8439494725697222,0.18314741859825204,0.15558667600311218,0.7715264911220654,0.9022832078012443,0.4884844495215757,0.9954022744967957,-0.046083438634110914,0.08419691425682042,0.29652499786895353,0.2574045891337653,0.9861111111111112,0.9861111111111112,0.6103891839705953,0.7933125042155389,0.0939060283031685,0.9401021481358627,0.6076436202502,-0.009216687726822183,-0.009259259259259259,0.9861111111111112,0.9861111111111112,1.0,0.9401021481358627,-0.2711085694801861,0.9861111111111112,0.9954022744967957,0.9954022744967957,1.0,0.7473044310256559,0.6988431110025387,1.0,0.9583333333333334,0.9954022744967957,0.7621039752788346,0.33300352882660333,0.9583333333333334,-0.13503191561115555,-0.4166666666666667,0.9444444444444444,0.8315236081290509
LHAs,0.5509259259259259,0.4861111111111111,0.3981907114240233,0.8861469461982083,0.4702039251921977,0.46829290579084704,0.8284990497165724,0.709659705878915,-0.046083438634110914,0.24772270576744848,0.23721999829516283,0.9861111111111112,0.5509259259259259,0.9677522113163293,0.8768667794124768,0.7679940200384472,0.03434014098717226,-0.0077793338001556096,0.7482643858621036,0.8641585652180932,0.4331843231606426,0.9401021481358627,0.09216687726822183,0.19245008972987526,0.42360713981279075,0.33336004166504024,0.9444444444444444,0.9444444444444444,0.4695301415158425,0.8439494725697222,-0.04695301415158425,0.9677522113163293,0.6329621044272916,-0.11981694044868839,-0.12037037037037036,0.9861111111111112,0.9861111111111112,0.9583333333333334,0.9954022744967957,-0.18215107011950002,0.9861111111111112,0.9677522113163293,0.9401021481358627,0.9583333333333334,0.7473044310256559,0.7679594626401525,0.9583333333333334,1.0,0.9677522113163293,0.7621039752788346,0.41338369095716276,1.0,0.004219747362848611,-0.4166666666666667,0.9861111111111112,0.8315236081290509
ZI,0.7004682672384859,0.47005107406793134,0.37949355941646074,0.9156754547663372,0.6156228852755918,0.40398784708093305,0.8363051883444272,0.7742429138870974,0.045871559633027525,0.18294922998724616,0.3626271789979513,0.9954022744967957,0.7004682672384859,1.0,0.9107845425995057,0.8316685323107099,0.1519211308674307,0.12389706493991515,0.7486832636929778,0.8854849719717417,0.43119266055045874,0.981651376146789,-0.045871559633027525,0.11972828565264393,0.3373276083701873,0.2268186906301936,0.9677522113163293,0.9677522113163293,0.6075827820525738,0.8148671478195845,0.04673713708096721,0.926605504587156,0.5964491494349535,-0.045871559633027525,-0.046083438634110914,0.9954022744967957,0.9954022744967957,0.9954022744967957,0.944954128440367,-0.26986208669614986,0.9954022744967957,1.0,0.981651376146789,0.9954022744967957,0.7592060258563165,0.7109185941250106,0.9954022744967957,0.9677522113163293,1.0,0.7742412681357174,0.373382782309507,0.9677522113163293,-0.13441107592900362,-0.4147509477069983,0.9401021481358627,0.8447664803310775
REr,0.41640732669874464,0.20034692133618845,0.04672753505482331,0.6266005147845037,0.273176358782044,-0.01986798535597566,0.4257634434799699,0.40484622137666415,-0.2737216604520213,-0.196638416050035,0.003594425773447947,0.7778174593052023,0.41640732669874464,0.7742412681357174,0.614646807259599,0.7125342996692356,0.488880550719823,0.25413786936401306,0.6415029025857747,0.5858914010720153,0.15641237740115502,0.7429587926554864,0.007820618870057751,0.5103103630798287,0.3522537257978988,0.16470642102906954,0.7306770072260991,0.7306770072260991,0.3187276291558383,0.5478278786401661,0.3984095364447979,0.7116763171752554,0.5836336223421378,0.15641237740115502,0.15713484026367722,0.7778174593052023,0.7778174593052023,0.7621039752788346,0.7429587926554864,0.341470448477555,0.7778174593052023,0.7742412681357174,0.7429587926554864,0.7621039752788346,0.5556623828915214,0.6972496773226499,0.7621039752788346,0.7621039752788346,0.7742412681357174,1.0,0.7892273099908815,0.7621039752788346,0.4296689244236597,0.15713484026367722,0.7306770072260991,0.5564556201017805
REc,-0.0038276267681218775,-0.2411404863916783,-0.24165495050083333,0.37329619430887817,-0.14359207203672705,-0.12260361156842099,0.15436078653581461,0.18231521095693812,-0.6477048264552673,-0.4030113621346212,-0.21013473956594203,0.40190081065279715,0.21051947224670325,0.373382782309507,0.3362155833055072,0.3942286911860115,0.36908700996093197,0.31193742279112535,0.49683570480951317,0.28368189841402175,-0.015240113563653348,0.28956215770941357,0.15240113563653346,0.6762236915493705,0.42026947913188406,0.108151233865189,0.2755891273047752,0.2755891273047752,0.19409610291545798,0.4430711838993227,0.19409610291545798,0.3124223280548936,0.2546787120051225,0.06096045425461339,0.07655253536243754,0.40190081065279715,0.40190081065279715,0.33300352882660333,0.396242952654987,0.5603593055091787,0.40190081065279715,0.373382782309507,0.28956215770941357,0.33300352882660333,0.4809014748337139,0.6920669794342309,0.33300352882660333,0.41338369095716276,0.373382782309507,0.7892273099908815,1.0,0.41338369095716276,0.6140199083959118,0.41338369095716276,0.3559692894353346,0.40043739898807945
PT,0.5509259259259259,0.4861111111111111,0.3981907114240233,0.8861469461982083,0.4702039251921977,0.46829290579084704,0.8284990497165724,0.709659705878915,-0.046083438634110914,0.24772270576744848,0.23721999829516283,0.9861111111111112,0.5509259259259259,0.9677522113163293,0.8768667794124768,0.7679940200384472,0.03434014098717226,-0.0077793338001556096,0.7482643858621036,0.8641585652180932,0.4331843231606426,0.9401021481358627,0.09216687726822183,0.19245008972987526,0.42360713981279075,0.33336004166504024,0.9444444444444444,0.9444444444444444,0.4695301415158425,0.8439494725697222,-0.04695301415158425,0.9677522113163293,0.6329621044272916,-0.11981694044868839,-0.12037037037037036,0.9861111111111112,0.9861111111111112,0.9583333333333334,0.9954022744967957,-0.18215107011950002,0.9861111111111112,0.9677522113163293,0.9401021481358627,0.9583333333333334,0.7473044310256559,0.7679594626401525,0.9583333333333334,1.0,0.9677522113163293,0.7621039752788346,0.41338369095716276,1.0,0.004219747362848611,-0.4166666666666667,0.9861111111111112,0.8315236081290509
AV,-0.5063696835418333,-0.08861469461982083,-0.19305163199975758,-0.23461538461538461,-0.6177652223992243,-0.3058968363581538,-0.3828920668303653,-0.4494922348948524,-0.5040415347337636,-0.24764139384793812,-0.6177652223992243,-0.08861469461982083,-0.5063696835418333,-0.13441107592900362,-0.23552299103970423,-0.07692307692307693,0.29213194625086675,-0.003545296915095975,0.06007404688291866,-0.19305163199975758,-0.13441107592900362,-0.13441107592900362,0.4116339200325736,0.6614479228940511,0.2586891868796751,0.3153846153846154,-0.08861469461982083,-0.08861469461982083,-0.5135525910130955,-0.15,0.42796049251091295,0.05040415347337636,0.3,0.24362007512131906,0.23630585231952222,-0.08861469461982083,-0.08861469461982083,-0.13503191561115555,0.05040415347337636,0.9420919641588169,-0.08861469461982083,-0.13441107592900362,-0.13441107592900362,-0.13503191561115555,-0.16501897565860774,0.2449889757441317,-0.13503191561115555,0.004219747362848611,-0.13441107592900362,0.4296689244236597,0.6140199083959118,0.004219747362848611,1.0,0.6751595780557778,0.05063696835418333,-0.23831034239373516
AD,-0.4166666666666667,-0.4166666666666667,-0.508328567775349,-0.5063696835418333,-0.508328567775349,-0.7024393586862705,-0.7001400420140048,-0.6014065304058601,-0.4147509477069983,-0.5993291268567302,-0.508328567775349,-0.4166666666666667,-0.4166666666666667,-0.4147509477069983,-0.508328567775349,-0.08861469461982083,0.4540529752748332,0.15558667600311218,-0.2442521052295986,-0.508328567775349,-0.4147509477069983,-0.4147509477069983,0.19355044226326584,0.4009376869372401,0.09742964215694187,0.004219747362848611,-0.4166666666666667,-0.4166666666666667,-0.4225771273642583,-0.5063696835418333,0.4695301415158425,-0.4147509477069983,0.09705418934551806,0.7004682672384859,0.7037037037037037,-0.4166666666666667,-0.4166666666666667,-0.4166666666666667,-0.4147509477069983,0.8768667794124768,-0.4166666666666667,-0.4147509477069983,-0.4147509477069983,-0.4166666666666667,-0.3890605542968621,-0.11519391939602286,-0.4166666666666667,-0.4166666666666667,-0.4147509477069983,0.15713484026367722,0.41338369095716276,-0.4166666666666667,0.6751595780557778,1.0,-0.4166666666666667,-0.5143444998736397
IAM,0.5,0.5833333333333334,0.4956203535809652,0.8608284620211166,0.40666285422027915,0.5151221963699317,0.8051610483161056,0.6735753140545634,0.0,0.3356243110397689,0.2160396413045233,0.9583333333333334,0.5,0.9401021481358627,0.8641585652180932,0.7595545253127499,0.04578685464956301,0.0,0.7792805262087193,0.8768667794124768,0.5253512004288644,0.9401021481358627,0.13825031590233275,0.15636569790552365,0.3812464258315117,0.41775498892201246,0.9583333333333334,0.9583333333333334,0.4225771273642583,0.8101914936669333,0.0,0.9954022744967957,0.6582805886043833,-0.08295018954139965,-0.08333333333333333,0.9583333333333334,0.9583333333333334,0.9444444444444444,0.9954022744967957,-0.15249857033260467,0.9583333333333334,0.9401021481358627,0.9401021481358627,0.9444444444444444,0.7164877534575876,0.7602798680137509,0.9444444444444444,0.9861111111111112,0.9401021481358627,0.7306770072260991,0.3559692894353346,0.9861111111111112,0.05063696835418333,-0.4166666666666667,1.0,0.7972339748041416
VTA,0.522916908204867,0.2957480874273428,0.43140240489042736,0.9844951849708403,0.4235587248015105,0.6503324771430901,0.9074852129730301,0.9020066914544324,-0.12799492126228446,0.25893977761077724,0.45101160511271954,0.8486684247915055,0.8315236081290509,0.8447664803310775,0.9726163310256908,0.6367964886914562,-0.06358558550989461,0.3241018617760822,0.8327456183576329,0.9412416106700233,0.6399746063114223,0.8106345013278017,0.17919288976719824,0.19302200804786207,0.482386325468387,0.39457941937323365,0.7972339748041416,0.7972339748041416,0.8259308406823933,0.9844951849708403,-0.13041013273932525,0.7765025223245258,0.43364668861810823,-0.20479187401965515,-0.2057377999494559,0.8486684247915055,0.8486684247915055,0.8315236081290509,0.8106345013278017,-0.3804184843124678,0.8486684247915055,0.8447664803310775,0.8106345013278017,0.8315236081290509,0.8987170342729172,0.8674106137137927,0.8315236081290509,0.8315236081290509,0.8447664803310775,0.5564556201017805,0.40043739898807945,0.8315236081290509,-0.23831034239373516,-0.5143444998736397,0.7972339748041416,1.0
