Abbr.,MS,NDB,LSr.m.v,LSr.m.d,MEAad,MEApv,COApm,COApl,TR,ENTm,ENTl,ILA,ACAv,ACAd,RSPv.a,RSPv.b/c,RSPd,RSPagl,ORBv,ORBm,PERI,ECT,VISp,VISpm,BMAp,BLAa,BLAp,LA,PA,EPv,EPd,CLA,DMHa,DMHp,DMHv,PH,AHNc,AHNp,TM,SUMm,SUMl,RCH,LHAa,LHAjvv,LHAsfa,REr,REc,PVT,PT,AV,AD,AMd,IAM,LD,PR,RH,VM,LP,RL,IF,CS,DR,SNc,VTA,RR,NI,LC
ENTl,0.10008009612817946,-0.05671205447263503,0.08132500607904443,0.5325080420189116,-0.18443133599113046,-0.28867513459481287,0.061034134407836955,-0.05892556509887897,0.24562764364440137,0.24413653763134782,1.0,-0.40881490876633847,-0.3591848569579318,-0.3608439182435161,-0.6187184335382291,-0.445435403187374,-0.6689936080056726,-0.3591848569579318,-0.36596252735569995,-0.3608439182435161,-0.18371173070873834,-0.6311368869673564,-0.3608439182435161,-0.36596252735569995,-0.1866382312525474,-0.31979449419669265,0.010008009612817947,0.01976423537605237,-0.0913602103444822,-0.32725731411722675,-0.032274861218395144,-0.3608439182435161,0.4183991758720019,0.4183991758720019,0.4183991758720019,0.3929189331984953,0.08132500607904443,-0.03803628871563654,0.20046884346862004,0.5902019092232705,0.7595358948530821,0.08132500607904443,0.08132500607904443,-0.05892556509887897,0.07052727217133421,-0.35027974808778045,-0.22718261140694868,-0.023945657130528784,-0.09756156783416059,-0.6377456501816742,-0.4016096644512494,-0.26536138880151094,-0.125,-0.1076388888888889,-0.3932214112519131,-0.5437685222964418,-0.4046038245618647,-0.3591848569579318,0.7649546616354214,0.7530800950958867,0.5429841817378623,0.33255116565391524,0.33882199931855406,0.6838806568758931,0.2925779414991018,0.20776708762076032,0.7008262319629648
ILA,0.22395160411940418,-0.21361537623697013,0.12598815766974242,-0.7856742013183861,0.49690399499995325,0.49690399499995325,0.11556560209907174,0.06085806194501846,0.07248089700593803,-0.15408746946542898,-0.40881490876633847,1.0,0.25555333952857395,0.31470586349997043,0.42600643361512924,0.4447089160206283,0.5325946710746209,0.40393914957742333,0.3359684204526464,0.31470586349997043,0.05270462766947299,0.4470703350291534,0.40994579587496144,0.3359684204526464,0.26913539795772395,0.3056868404829433,0.2205061948252595,0.1871137997959372,0.06038810848771178,0.494619366829498,0.45555555555555555,0.4265092623749599,-0.07856742013183861,-0.07856742013183861,-0.07856742013183861,-0.6211299937499416,0.12598815766974242,-0.07856742013183861,0.1987615979999813,-0.5252165646105695,-0.41673656514513746,0.12598815766974242,0.12598815766974242,0.06085806194501846,-0.0076673951038039355,0.49700750588431736,0.5498121069561898,0.1978477467317992,0.39584739066356955,0.5358018519051685,0.44934573438318426,0.323255049706101,0.19364916731037085,0.25461279405622833,0.5494528545014785,0.5547108963572934,-0.0076673951038039355,0.21433505895944913,-0.31891594682612734,-0.3592592592592593,-0.4933546807499536,-0.543492976389406,-0.07607257743127308,-0.3066414271788765,0.05270462766947299,0.3855182727502532,-0.7308375036833588
ACAv,-0.4524561164194209,0.23773117981359404,-0.4206342337287049,-0.5246230625870018,-0.11981694044868839,-0.08295018954139965,-0.4209127072671379,-0.5079640961089473,-0.6049764346102501,-0.21045635363356896,-0.3591848569579318,0.25555333952857395,1.0,0.9954022744967957,0.8804710999221753,0.8959644488359912,0.8650525442302375,0.926605504587156,0.9814798787003114,0.9954022744967957,0.031282475480231005,0.6608569192733236,0.9677522113163293,0.9814798787003114,-0.21856795926627576,-0.2346185661017325,-0.37576863906019703,-0.4921983079124984,-0.5040415347337636,-0.045871559633027525,-0.0741929050244247,0.9401021481358627,-0.5246230625870018,-0.5246230625870018,-0.5246230625870018,-0.4147509477069983,-0.4206342337287049,-0.5246230625870018,-0.4147509477069983,-0.5119796850491378,-0.7015211787785632,-0.4206342337287049,-0.4206342337287049,-0.5079640961089473,-0.5119796850491378,0.15803327434500583,-0.1480989155199189,-0.41284403669724773,-0.3764580516557515,0.7596056543371534,0.7693445860205066,0.469237132203465,0.4789131426105757,0.8700255424092125,-0.13672901778068763,0.6825185484970926,-0.15359390551474136,0.981651376146789,-0.6049764346102501,-0.6182742085368724,0.11850027077342808,0.0,-0.5079640961089473,-0.8052185122718508,-0.7038556983051976,-0.04047554801227329,-0.2346185661017325
ACAd,-0.43913765534497307,0.19260423480042677,-0.4225771273642583,-0.5270462766947299,-0.12037037037037036,-0.08333333333333333,-0.4228568871614456,-0.5103103630798288,-0.607770797907894,-0.2310051513196786,-0.3608439182435161,0.31470586349997043,0.9954022744967957,1.0,0.8845379626717031,0.9001028747788695,0.8690481892534816,0.9401021481358627,0.9860132971832692,1.0,-0.011785113019775792,0.6333848226522883,0.9861111111111112,0.9860132971832692,-0.21957751641341997,-0.23570226039551584,-0.37750430020883646,-0.494471753303275,-0.5063696835418333,-0.046083438634110914,-0.037267799624996496,0.9583333333333334,-0.5270462766947299,-0.5270462766947299,-0.5270462766947299,-0.4166666666666667,-0.4225771273642583,-0.5270462766947299,-0.4166666666666667,-0.5143444998736397,-0.6851847708634535,-0.4225771273642583,-0.4225771273642583,-0.5103103630798288,-0.5143444998736397,0.1474229937786172,-0.14095229572048187,-0.4147509477069983,-0.3781968971751263,0.7631142441593834,0.7728981596002805,0.4714045207910317,0.45706896310845374,0.8660254037844386,-0.13736056394868904,0.6856710758895194,-0.18430677912138757,0.9677522113163293,-0.607770797907894,-0.6211299937499416,0.11904761904761904,0.0,-0.5103103630798288,-0.8089377861617925,-0.7071067811865475,-0.008132500607904443,-0.23570226039551584
RSPv.a,-0.22645540682891913,0.08492077756084468,-0.17251638983558856,-0.6454972243679028,0.13608276348795434,0.2041241452319315,-0.2301741350593744,-0.25,-0.4466185006315603,-0.3021035522654289,-0.6187184335382291,0.42600643361512924,0.8804710999221753,0.8845379626717031,1.0,0.7559289460184544,0.9165342137830781,0.8127425537743156,0.8625819491779428,0.8845379626717031,0.014433756729740642,0.7290038003196576,0.8675276172357089,0.8625819491779428,-0.02988071523335984,-0.11547005383792514,-0.3113761843897638,-0.30745934690622106,-0.21706078553111482,0.23704991151750873,0.22821773229381923,0.8335069263637203,-0.3227486121839514,-0.3227486121839514,-0.3227486121839514,-0.5103103630798288,-0.17251638983558856,-0.3227486121839514,-0.13608276348795434,-0.629940788348712,-0.7912235892665995,-0.17251638983558856,-0.17251638983558856,-0.25,-0.3464674335917916,0.2916666666666667,0.0287717668824218,-0.10159281922178945,-0.14782809899727065,0.8972354465472709,0.709952292808831,0.404145188432738,0.26516504294495535,0.7071067811865476,0.11215443081840887,0.6793662204867574,0.0472455591261534,0.8466068268482455,-0.565716767466643,-0.5781515884776753,-0.05832118435198043,-0.21706078553111482,-0.375,-0.7359800721939872,-0.46188021535170054,0.1494035761667992,-0.46188021535170054
RSPv.b/c,-0.32810304425836656,0.3994297930101854,-0.521640530957301,-0.6506000486323554,-0.13715853329963726,-0.09001028747788695,-0.511111168241168,-0.629940788348712,-0.5926963631983525,-0.03262411712177668,-0.445435403187374,0.4447089160206283,0.8959644488359912,0.9001028747788695,0.7559289460184544,1.0,0.9126049023798348,0.8959644488359912,0.9128709291752768,0.9001028747788695,0.20367003088692623,0.7594944935904078,0.9001028747788695,0.9128709291752768,-0.2559939058231545,-0.1200198396297958,-0.24964362063136586,-0.47539926828479057,-0.6250763079179938,-0.04266497375409482,-0.16101529717988264,0.9001028747788695,-0.6506000486323554,-0.6506000486323554,-0.6506000486323554,-0.5143444998736397,-0.521640530957301,-0.6506000486323554,-0.5143444998736397,-0.6349206349206349,-0.7793539090202206,-0.521640530957301,-0.521640530957301,-0.629940788348712,-0.6349206349206349,0.23097828906119441,0.03262411712177668,-0.5119796850491378,-0.2756439296983991,0.738299298420443,0.822899348920426,0.5819143739626463,0.6458813346216923,0.7275444918727109,0.05652052045323965,0.841655635271462,-0.023809523809523808,0.8959644488359912,-0.7502485610105728,-0.7667395103803936,-0.033065003563305405,-0.24612379624271008,-0.629940788348712,-0.8487883101466439,-0.694660283917909,-0.12046772038736683,-0.44370971014651783
RSPd,-0.23098765886429137,0.26111648393354675,-0.32643545542741914,-0.763381020690574,0.028163598725807277,0.09656090991705352,-0.4049118374076033,-0.4287014870920849,-0.48592754249075903,-0.15652054219117437,-0.6689936080056726,0.5325946710746209,0.8650525442302375,0.8690481892534816,0.9165342137830781,0.9126049023798348,1.0,0.8169940695507799,0.8568930704969753,0.8690481892534816,0.20483662259967567,0.848874306662722,0.85697807551385,0.8568930704969753,-0.1625533033302505,-0.10583225500983243,-0.28120236731305037,-0.38674780366068484,-0.39972085472219065,0.13616567825846332,0.043183351708753044,0.8328378480345866,-0.4961976634488731,-0.4961976634488731,-0.4961976634488731,-0.6035056869815845,-0.32643545542741914,-0.4961976634488731,-0.29370610099770444,-0.744983593779457,-0.901694427840461,-0.32643545542741914,-0.32643545542741914,-0.4287014870920849,-0.5103137617389281,0.3055114045943594,0.14291006026150704,-0.26432161073701704,-0.13986013986013987,0.9052448660895434,0.8228150389455159,0.539403106179146,0.4808391557540772,0.655056241172221,0.23211406822808803,0.8737359270084064,0.16762130860037783,0.8410233068905087,-0.7324125278121586,-0.7485114296183861,-0.16553298842923458,-0.4107223461365629,-0.5321811563901744,-0.8201735713297302,-0.5223333876291729,0.03533767463701098,-0.6281656426390054
RSPagl,-0.23773117981359404,0.29908116170097315,-0.4206342337287049,-0.5246230625870018,0.02765006318046655,0.08295018954139965,-0.28060847151142526,-0.5079640961089473,-0.6049764346102501,-0.10133083693468135,-0.3591848569579318,0.40393914957742333,0.926605504587156,0.9401021481358627,0.8127425537743156,0.8959644488359912,0.8169940695507799,1.0,0.9814798787003114,0.9401021481358627,-0.031282475480231005,0.6304726930998374,0.9677522113163293,0.9814798787003114,-0.024285328807363973,0.0,-0.16104370245437016,-0.3407526747086528,-0.5040415347337636,0.13761467889908258,0.0741929050244247,0.9954022744967957,-0.5246230625870018,-0.5246230625870018,-0.5246230625870018,-0.4147509477069983,-0.4206342337287049,-0.5246230625870018,-0.4147509477069983,-0.5119796850491378,-0.6235743811365007,-0.4206342337287049,-0.4206342337287049,-0.5079640961089473,-0.5119796850491378,0.2934903666407251,-0.08574147740626883,-0.41284403669724773,-0.26432161073701704,0.6836450889034381,0.692410127418456,0.469237132203465,0.4789131426105757,0.8061704567278024,-0.09115267852045841,0.6211685666097135,-0.27305583202620687,0.944954128440367,-0.6049764346102501,-0.6182742085368724,0.11850027077342808,0.0,-0.5079640961089473,-0.8052185122718508,-0.7038556983051976,-0.04047554801227329,-0.2346185661017325
ORBv,-0.35160542320387156,0.27347088471412234,-0.42857142857142855,-0.5345224838248488,-0.04695301415158425,0.0,-0.357379297325752,-0.5175491695067657,-0.6163920909019224,-0.15883524325588977,-0.36596252735569995,0.3359684204526464,0.9814798787003114,0.9860132971832692,0.8625819491779428,0.9128709291752768,0.8568930704969753,0.9814798787003114,1.0,0.9860132971832692,0.0,0.6578482353011438,0.9860132971832692,1.0,-0.12371791482634839,-0.11952286093343938,-0.27347088471412234,-0.4243342123957528,-0.5135525910130955,0.04673713708096721,0.0,0.9860132971832692,-0.5345224838248488,-0.5345224838248488,-0.5345224838248488,-0.4225771273642583,-0.42857142857142855,-0.5345224838248488,-0.4225771273642583,-0.521640530957301,-0.6750497838375316,-0.42857142857142855,-0.42857142857142855,-0.5175491695067657,-0.521640530957301,0.23002185311411807,-0.11912643244191734,-0.4206342337287049,-0.32643545542741914,0.7352421453365725,0.7446687115861395,0.4780914437337575,0.4879500364742666,0.8539125638299665,-0.11609086505314302,0.6641435771628685,-0.21735022123220876,0.9814798787003114,-0.6163920909019224,-0.629940788348712,0.1207363221040738,0.0,-0.5175491695067657,-0.820412654142367,-0.7171371656006362,-0.041239304942116126,-0.23904572186687875
ORBm,-0.43913765534497307,0.19260423480042677,-0.4225771273642583,-0.5270462766947299,-0.12037037037037036,-0.08333333333333333,-0.4228568871614456,-0.5103103630798288,-0.607770797907894,-0.2310051513196786,-0.3608439182435161,0.31470586349997043,0.9954022744967957,1.0,0.8845379626717031,0.9001028747788695,0.8690481892534816,0.9401021481358627,0.9860132971832692,1.0,-0.011785113019775792,0.6333848226522883,0.9861111111111112,0.9860132971832692,-0.21957751641341997,-0.23570226039551584,-0.37750430020883646,-0.494471753303275,-0.5063696835418333,-0.046083438634110914,-0.037267799624996496,0.9583333333333334,-0.5270462766947299,-0.5270462766947299,-0.5270462766947299,-0.4166666666666667,-0.4225771273642583,-0.5270462766947299,-0.4166666666666667,-0.5143444998736397,-0.6851847708634535,-0.4225771273642583,-0.4225771273642583,-0.5103103630798288,-0.5143444998736397,0.1474229937786172,-0.14095229572048187,-0.4147509477069983,-0.3781968971751263,0.7631142441593834,0.7728981596002805,0.4714045207910317,0.45706896310845374,0.8660254037844386,-0.13736056394868904,0.6856710758895194,-0.18430677912138757,0.9677522113163293,-0.607770797907894,-0.6211299937499416,0.11904761904761904,0.0,-0.5103103630798288,-0.8089377861617925,-0.7071067811865475,-0.008132500607904443,-0.23570226039551584
PERI,-0.18631032838127484,0.6144972234329766,-0.15936381457791915,-0.37267799624996495,0.11785113019775792,0.11785113019775792,0.08305693677313693,-0.25980762113533157,0.31630251551936334,0.4152846838656847,-0.18371173070873834,0.05270462766947299,0.031282475480231005,-0.011785113019775792,0.014433756729740642,0.20367003088692623,0.20483662259967567,-0.031282475480231005,0.0,-0.011785113019775792,1.0,0.6151477128262673,-0.07071067811865475,0.0,-0.165615734242165,-0.056666666666666664,0.09152086306448588,0.1355544171172596,-0.25780135465419585,0.11730928305086626,-0.45325979795746774,-0.05892556509887896,-0.37267799624996495,-0.37267799624996495,-0.37267799624996495,-0.7071067811865475,-0.15936381457791915,-0.37267799624996495,-0.10213764617139019,-0.694660283917909,-0.5382089502899273,-0.15936381457791915,-0.15936381457791915,-0.25980762113533157,-0.3127789760049224,0.6062177826491071,0.7508347084291579,0.3362866114124833,0.5769564869890865,0.39822720356647834,0.5410563145217612,0.7533333333333333,0.7960841664045328,0.24154690519111893,0.7446524944739026,0.5720053941530368,0.8074061938731718,0.08602680757063526,-0.213160390893484,-0.09486832980505139,-0.17509310772238318,-0.27570422650518167,0.043301270189221926,-0.16016151036285028,0.29333333333333333,-0.4761452359462244,-0.49333333333333335
ECT,-0.11111615050658782,0.5143090394876351,-0.1934847750885717,-0.8325467986292163,0.29761455522215957,0.3548481235341133,-0.10003331528847685,-0.3084246847506244,-0.18032487743269374,0.09680643415013888,-0.6311368869673564,0.4470703350291534,0.6608569192733236,0.6333848226522883,0.7290038003196576,0.7594944935904078,0.848874306662722,0.6304726930998374,0.6578482353011438,0.6333848226522883,0.6151477128262673,1.0,0.5952291104443191,0.6578482353011438,0.033512546094444325,0.10360382531810819,-0.003174747157331081,-0.06583104446303689,-0.2851764237210842,0.38739888371194825,-0.04095300778893008,0.6104913953275068,-0.43437224276306935,-0.43437224276306935,-0.43437224276306935,-0.8012699563673527,-0.1934847750885717,-0.43437224276306935,-0.12972942150709518,-0.8654704694402322,-0.9357955301180092,-0.1934847750885717,-0.1934847750885717,-0.3084246847506244,-0.40977377328598746,0.6635803823422524,0.48403217075069443,0.04557633926022921,0.27522096661330436,0.8616352201257862,0.7962429530819879,0.6766624841088941,0.6939201375033761,0.5947886892886081,0.5723270440251572,0.8635312267940539,0.4556966961542447,0.7064332585335528,-0.6144403231039934,-0.5938186129394861,-0.2910735759865077,-0.49036433834966914,-0.3224439886029255,-0.6666969030395269,-0.20720765063621638,-0.14410394820611058,-0.7673158312622388
VISp,-0.3698001308168194,0.1617875572323585,-0.4225771273642583,-0.5270462766947299,-0.08333333333333333,-0.041666666666666664,-0.38761881323132513,-0.5103103630798288,-0.607770797907894,-0.22317446822409628,-0.3608439182435161,0.40994579587496144,0.9677522113163293,0.9861111111111112,0.8675276172357089,0.9001028747788695,0.85697807551385,0.9677522113163293,0.9860132971832692,0.9861111111111112,-0.07071067811865475,0.5952291104443191,1.0,0.9860132971832692,-0.1707825127659933,-0.17677669529663687,-0.323575114464717,-0.45643546458763845,-0.5063696835418333,0.0,0.037267799624996496,0.9861111111111112,-0.5270462766947299,-0.5270462766947299,-0.5270462766947299,-0.4166666666666667,-0.4225771273642583,-0.5270462766947299,-0.4166666666666667,-0.5143444998736397,-0.6460313553855419,-0.4225771273642583,-0.4225771273642583,-0.5103103630798288,-0.5143444998736397,0.17010345435994292,-0.11746024643373489,-0.4147509477069983,-0.350033298449319,0.744036388055399,0.7535757056102735,0.4714045207910317,0.4330127018922193,0.8419691425682042,-0.12591385028629828,0.6702627371054852,-0.24431363743997886,0.9401021481358627,-0.607770797907894,-0.6211299937499416,0.11904761904761904,0.0,-0.5103103630798288,-0.8089377861617925,-0.7071067811865475,0.02439750182371333,-0.23570226039551584
VISpm,-0.35160542320387156,0.27347088471412234,-0.42857142857142855,-0.5345224838248488,-0.04695301415158425,0.0,-0.357379297325752,-0.5175491695067657,-0.6163920909019224,-0.15883524325588977,-0.36596252735569995,0.3359684204526464,0.9814798787003114,0.9860132971832692,0.8625819491779428,0.9128709291752768,0.8568930704969753,0.9814798787003114,1.0,0.9860132971832692,0.0,0.6578482353011438,0.9860132971832692,1.0,-0.12371791482634839,-0.11952286093343938,-0.27347088471412234,-0.4243342123957528,-0.5135525910130955,0.04673713708096721,0.0,0.9860132971832692,-0.5345224838248488,-0.5345224838248488,-0.5345224838248488,-0.4225771273642583,-0.42857142857142855,-0.5345224838248488,-0.4225771273642583,-0.521640530957301,-0.6750497838375316,-0.42857142857142855,-0.42857142857142855,-0.5175491695067657,-0.521640530957301,0.23002185311411807,-0.11912643244191734,-0.4206342337287049,-0.32643545542741914,0.7352421453365725,0.7446687115861395,0.4780914437337575,0.4879500364742666,0.8539125638299665,-0.11609086505314302,0.6641435771628685,-0.21735022123220876,0.9814798787003114,-0.6163920909019224,-0.629940788348712,0.1207363221040738,0.0,-0.5175491695067657,-0.820412654142367,-0.7171371656006362,-0.041239304942116126,-0.23904572186687875
BMAp,0.4736654667156709,-0.2063828104975423,0.659828879073858,-0.23145502494313788,0.8539125638299665,0.8539125638299665,0.8322099018390829,0.747017880833996,0.3843440707772677,-0.2235274529733074,-0.1866382312525474,0.26913539795772395,-0.21856795926627576,-0.21957751641341997,-0.02988071523335984,-0.2559939058231545,-0.1625533033302505,-0.024285328807363973,-0.12371791482634839,-0.21957751641341997,-0.165615734242165,0.033512546094444325,-0.1707825127659933,-0.12371791482634839,1.0,0.9074362105351957,0.8086146181788954,0.8318506154524209,0.7412493166611012,0.8499865082577391,0.5782774091253798,-0.07319250547113999,0.4243342123957528,0.4243342123957528,0.4243342123957528,-0.06912625516718776,0.659828879073858,0.6943650748294137,0.46355253465055324,0.14305541795999813,0.11692205232449926,0.659828879073858,0.659828879073858,0.747017880833996,0.7152770897999906,0.5345327947301038,0.19945526573002814,0.4614212473399155,0.5159300497003603,-0.12734767515888842,-0.37336432831617183,-0.33813212407775356,-0.2958039891549808,-0.16198789882296566,0.23458782266111025,-0.3315658267009696,-0.2559939058231545,-0.12142664403681987,0.17793706980429058,0.11274590995526272,-0.4356696754234523,-0.07783117824941561,0.4631510861170775,0.17593288763724918,0.29327786272050055,0.225,-0.25532425695667105
BLAa,0.4281868950517018,-0.07190924955066748,0.3984095364447979,-0.2608745973749755,0.7149635231997313,0.7306770072260991,0.6378772744176916,0.5773502691896257,0.2062842492517587,-0.04983416206388216,-0.31979449419669265,0.3056868404829433,-0.2346185661017325,-0.23570226039551584,-0.11547005383792514,-0.1200198396297958,-0.10583225500983243,0.0,-0.11952286093343938,-0.23570226039551584,-0.056666666666666664,0.10360382531810819,-0.17677669529663687,-0.11952286093343938,0.9074362105351957,1.0,0.7877331428050391,0.7003644884391745,0.5549890273805604,0.7429587926554864,0.3267686915507325,-0.05892556509887896,0.14907119849998599,0.14907119849998599,0.14907119849998599,-0.04321208107251123,0.3984095364447979,0.5590169943749475,0.24355900240869968,0.08728715609439695,0.039867329651105725,0.3984095364447979,0.3984095364447979,0.5773502691896257,0.5637295497763136,0.526030245261659,0.21262575813923054,0.24243918497179026,0.4540545134292811,-0.1683562161419258,-0.32791291789197646,-0.2633333333333333,-0.14288690166235204,-0.24835104336551664,0.26224718283646137,-0.21245914639969937,-0.1927591363751266,-0.11730928305086626,-0.10314212462587935,-0.16514116669768203,-0.5959900012858044,-0.11457837984630925,0.18763883748662835,-0.009805806756909202,0.10666666666666667,-0.03795360576382948,-0.3433333333333333
BLAp,0.4358974358974359,0.08974358974358974,0.6641435771628685,-0.14617633655117152,0.6394460595374168,0.6240377207533827,0.7883781831200238,0.5661385170722978,0.6203202687814301,-0.15963029327636846,0.010008009612817947,0.2205061948252595,-0.37576863906019703,-0.37750430020883646,-0.3113761843897638,-0.24964362063136586,-0.28120236731305037,-0.16104370245437016,-0.27347088471412234,-0.37750430020883646,0.09152086306448588,-0.003174747157331081,-0.323575114464717,-0.27347088471412234,0.8086146181788954,0.7877331428050391,1.0,0.9083006198531636,0.5793219358227719,0.6211685666097135,0.3721042037676254,-0.215716742976478,0.3654408413779288,0.3654408413779288,0.3654408413779288,-0.16563964192836703,0.6641435771628685,0.5481612620668932,0.2080125735844609,0.09629111081495541,0.13682596566545868,0.6641435771628685,0.6641435771628685,0.5661385170722978,0.5813130023273234,0.46549166959277827,0.33554939198910105,0.3450936481165075,0.5557094401662662,-0.2635040140584797,-0.32154507059429555,-0.15689290811054724,-0.04003203845127179,-0.25687224672899395,0.3269989572051013,-0.2467948717948718,-0.09629111081495541,-0.2684061707572836,0.2899322995391467,0.2515148784725616,-0.24763401617197728,-0.21768460618795063,0.6227523687795276,0.33653846153846156,0.4085752815378834,0.14886628953921086,-0.26148818018424536
LA,0.4114253678777396,-0.10760355775263959,0.8100925873009825,-0.10825317547305482,0.7607257743127307,0.7302967433402215,0.9553840547408042,0.754672942406179,0.8122510529692439,-0.20265722373289788,0.01976423537605237,0.1871137997959372,-0.4921983079124984,-0.494471753303275,-0.30745934690622106,-0.47539926828479057,-0.38674780366068484,-0.3407526747086528,-0.4243342123957528,-0.494471753303275,0.1355544171172596,-0.06583104446303689,-0.45643546458763845,-0.4243342123957528,0.8318506154524209,0.7003644884391745,0.9083006198531636,1.0,0.7661796460360978,0.7042221943978824,0.4490731195102493,-0.38036288715636535,0.5051814855409225,0.5051814855409225,0.5051814855409225,-0.22441410342225557,0.8100925873009825,0.6856034446626805,0.45643546458763845,0.06690804516600755,0.18335653575833616,0.8100925873009825,0.8100925873009825,0.754672942406179,0.7289455447033455,0.5372774445936994,0.47930041803494894,0.6890776310774978,0.7437457762705478,-0.21003237995349866,-0.3492503492505239,-0.15169184772645716,-0.15811388300841897,-0.27011121680604905,0.46395212288235527,-0.32281067325791873,0.059865093043269924,-0.4164754913105756,0.44607229958147004,0.4422689813358516,-0.29342279866348187,-0.14560880150912264,0.8105746418436737,0.47472157832046874,0.6680896272207795,0.20378669695822357,-0.2549714036253216
PA,0.31248274114076785,-0.5793219358227719,0.8987170342729172,0.0,0.6076436202502,0.5696658939845625,0.7494266784739907,0.9922778767136677,0.6425960033862034,-0.5103238810560984,-0.0913602103444822,0.06038810848771178,-0.5040415347337636,-0.5063696835418333,-0.21706078553111482,-0.6250763079179938,-0.39972085472219065,-0.5040415347337636,-0.5135525910130955,-0.5063696835418333,-0.25780135465419585,-0.2851764237210842,-0.5063696835418333,-0.5135525910130955,0.7412493166611012,0.5549890273805604,0.5793219358227719,0.7661796460360978,1.0,0.520842919224889,0.5095246653650681,-0.5063696835418333,0.6805446536716203,0.6805446536716203,0.6805446536716203,0.12237267352260972,0.8987170342729172,0.9607689228305228,0.6076436202502,0.36332560397733393,0.2962019729206725,0.8987170342729172,0.8987170342729172,0.9922778767136677,0.9532413695749407,0.12748014388335313,0.11419835100556049,0.613250533926079,0.4107223461365629,-0.27822090119130166,-0.5635759629410775,-0.5728918992315463,-0.6358670639975961,-0.4494922348948524,0.17041030197967225,-0.5091010951169813,-0.06641435771628686,-0.5040415347337636,0.43578349654926435,0.3698771644872346,-0.44488193625461075,-0.1076923076923077,0.7131997238879487,0.5091010951169813,0.5693113248613492,0.4039808775803001,-0.16470642102906954
