Abbr.,SI,MS,NDB,LSr.m.v,LSr.m.d,LSr.dl,LSc.d,LSv,MEAad,MEApv,MEApd,COApm,COApl,TR,ENTm,ENTl,ILA,PL,ACAv,ACAd,RSPv,RSPv.a,RSPv.b/c,RSPd,RSPagl,ORBv,ORBvl,ORBm,ORBl,MOs,PERI,ECT,TEa,VISp,VISam,VISpm,BMAa,BMAp,BLAa,BLAp,LA,PA,EPv,EPd,CLA,ADP,DMHa,DMHp,DMHv,PH,AHNc,AHNp,PMv,TM,SUMm,SUMl,RCH,LHAa,LHAjvv,LHAsfa,REr,REc,PVT,PT,AV,AD,AMv,AMd,IAM,LD,PR,SMT,RH,CM,VAL,VM,LP,RL,IF,CS,DR,SNc,SNr,VTA,RR,PAGvm,NI,LC
ORBvl,-0.23426064283290918,-0.6173309979059937,0.029691330061333534,-0.3067191794659487,-0.38254602783800307,-0.23426064283290918,-0.23426064283290918,-0.23426064283290918,-0.30009379396821323,-0.28252896560880664,-0.23426064283290918,-0.3890857498980906,-0.3513909642493636,-0.39644108787107696,-0.2921743548953888,-0.25244672105394644,0.047088160934801095,0.7560975609756099,0.8362186196036064,0.7830199672637511,0.9727143747452264,0.7407971974871924,0.71145824860365,0.7404321828321236,0.45364759405737953,0.7156780854205469,1.0,0.7992421931946312,1.0,0.9727143747452264,0.17996401079640129,0.6000231869496205,0.15617376188860607,0.6956831211401543,0.9803926565164289,0.7156780854205469,-0.21951219512195125,-0.42994461834001113,-0.49363820285596155,-0.5885486581486111,-0.5598474144801453,-0.348946933445922,-0.2979789417261729,-0.2682926829268292,0.5751797717724086,-0.23426064283290918,-0.382546027838003,-0.382546027838003,-0.382546027838003,-0.2905645665847724,-0.3067191794659487,-0.382546027838003,-0.23426064283290918,-0.27619627054881685,-0.3644054444067475,-0.5521576303742327,-0.3067191794659487,-0.3067191794659487,-0.3513909642493636,-0.3492151478847891,-0.054056068673543976,-0.04923286677036718,-0.24693239916239743,-0.36597765571301016,0.647585192639176,0.6829812696071147,-0.21951219512195125,0.11120649366031915,0.34921514788478913,0.798053645082802,-0.18816267632451733,-0.23426064283290918,0.5201861679559731,-0.23426064283290918,-0.21951219512195125,-0.01735264020984513,0.7362477346177143,-0.44455523781771467,-0.4469684125892594,0.1823716631040194,0.0,-0.3762015410475098,-0.23426064283290918,-0.5998911860709225,-0.45376098965704786,-0.21951219512195125,0.019996001199600155,-0.1561737618886061
ORBm,-0.32352941176470595,-0.4185367491399327,0.2273951722470185,-0.4235994339875146,-0.5283213170708816,-0.32352941176470595,-0.32352941176470595,-0.32352941176470595,-0.13187024431007172,-0.12415173012025557,-0.32352941176470595,-0.3908022581352469,-0.48529411764705876,-0.5475113122171947,-0.18079436952899294,-0.3486455862872689,0.39019115180651753,0.7073752744366275,0.9952906474521008,0.9994778496000145,0.708329092870135,0.8835775815176353,0.982570806100218,0.951076230855206,0.8879551820728291,0.9883986793042008,0.7992421931946312,1.0,0.7992421931946312,0.7083290928701351,-0.015063162345046576,0.7127734998485585,0.7058823529411765,0.9786096256684492,0.8422656471723261,0.9883986793042008,-0.3031608319014118,-0.18893060436399198,-0.17466244024621005,-0.3837676019240304,-0.48233247953716324,-0.4819187497721558,-0.037411689882577405,-0.06430684313060238,0.9513496196655176,-0.32352941176470595,-0.5283213170708816,-0.5283213170708816,-0.5283213170708816,-0.4012888472003803,-0.4235994339875146,-0.5283213170708816,-0.32352941176470595,-0.381445281894835,-0.503267973856209,-0.6239177481057773,-0.4235994339875146,-0.4235994339875146,-0.48529411764705876,-0.4822891716176017,0.17742681624990048,0.07881104062391003,-0.34102994374364876,-0.39056673294247163,0.7419105302051682,0.7919199372757025,-0.3031608319014118,0.15358350870743984,0.46036693654407435,0.9336922747517248,-0.18899278327117633,-0.32352941176470595,0.6484362965577766,-0.32352941176470595,-0.3031608319014118,-0.2418300653594771,0.8487394957983194,-0.6139601294045423,-0.6172928830625273,0.25186730546402214,0.0,-0.5195591620009782,-0.32352941176470595,-0.8284893279781115,-0.6266738803847087,-0.3031608319014118,0.05272106820766309,-0.21568627450980396
ORBl,-0.23426064283290918,-0.6173309979059937,0.029691330061333534,-0.3067191794659487,-0.38254602783800307,-0.23426064283290918,-0.23426064283290918,-0.23426064283290918,-0.30009379396821323,-0.28252896560880664,-0.23426064283290918,-0.3890857498980906,-0.3513909642493636,-0.39644108787107696,-0.2921743548953888,-0.25244672105394644,0.047088160934801095,0.7560975609756099,0.8362186196036064,0.7830199672637511,0.9727143747452264,0.7407971974871924,0.71145824860365,0.7404321828321236,0.45364759405737953,0.7156780854205469,1.0,0.7992421931946312,1.0,0.9727143747452264,0.17996401079640129,0.6000231869496205,0.15617376188860607,0.6956831211401543,0.9803926565164289,0.7156780854205469,-0.21951219512195125,-0.42994461834001113,-0.49363820285596155,-0.5885486581486111,-0.5598474144801453,-0.348946933445922,-0.2979789417261729,-0.2682926829268292,0.5751797717724086,-0.23426064283290918,-0.382546027838003,-0.382546027838003,-0.382546027838003,-0.2905645665847724,-0.3067191794659487,-0.382546027838003,-0.23426064283290918,-0.27619627054881685,-0.3644054444067475,-0.5521576303742327,-0.3067191794659487,-0.3067191794659487,-0.3513909642493636,-0.3492151478847891,-0.054056068673543976,-0.04923286677036718,-0.24693239916239743,-0.36597765571301016,0.647585192639176,0.6829812696071147,-0.21951219512195125,0.11120649366031915,0.34921514788478913,0.798053645082802,-0.18816267632451733,-0.23426064283290918,0.5201861679559731,-0.23426064283290918,-0.21951219512195125,-0.01735264020984513,0.7362477346177143,-0.44455523781771467,-0.4469684125892594,0.1823716631040194,0.0,-0.3762015410475098,-0.23426064283290918,-0.5998911860709225,-0.45376098965704786,-0.21951219512195125,0.019996001199600155,-0.1561737618886061
MOs,-0.20761369963434995,-0.5908789478687516,0.13156983619939247,-0.27183014110978115,-0.3390317518104052,-0.20761369963434995,-0.20761369963434995,-0.20761369963434995,-0.2659583874167388,-0.25039154291806714,-0.20761369963434995,-0.3448275862068965,-0.31142054945152486,-0.3513462609196691,-0.22194838080923765,-0.2237311273663412,-0.12519577145903357,0.8430191247791962,0.7648146665807474,0.6939521309482107,1.0,0.6565321642986127,0.6305304951858035,0.656208669741255,0.3756819326716808,0.6342703292561561,0.9727143747452264,0.7083290928701351,0.9727143747452264,1.0,0.2658221033250759,0.648643837900846,-2.8171917835314824e-18,0.5662191808209542,0.9079243595414899,0.634270329256156,-0.19454287494904524,-0.3810387941055741,-0.4374872890999365,-0.5216017631276643,-0.49616526081956064,-0.30925452501401507,-0.2640840977672257,-0.3242381249150753,0.4654271779792928,-0.20761369963434995,-0.3390317518104052,-0.3390317518104052,-0.3390317518104052,-0.2575131013123024,-0.2718301411097811,-0.3390317518104052,-0.20761369963434995,-0.244779186381513,-0.3229546438756554,-0.5284981975632331,-0.2718301411097811,-0.2718301411097811,-0.3114205494515248,-0.3094922302950864,-0.02053167349218879,-0.06544900686385208,-0.21884405476620425,-0.3243480175211506,0.5739229434631912,0.6052927476393779,-0.19454287494904524,0.09855685228632577,0.37139067635410367,0.7323120504845995,-0.1667593364912676,-0.20761369963434995,0.46101544639312864,-0.20761369963434995,-0.19454287494904524,0.04613637769652219,0.7711365986418711,-0.39398746839858934,-0.39612614665083856,0.16162704595880897,0.0,-0.3334089448423773,-0.20761369963434995,-0.5316540884208918,-0.40214607401909425,-0.19454287494904524,-0.05316442066501517,-0.13840913308956665
PERI,-0.12803687993289598,-0.35427714445327574,0.5030684698047958,-0.30733931592491187,-0.20908334939572665,-0.288082979849016,0.1920553198993439,-0.28808297984901593,-0.1640184736209459,-0.15441828729643656,-0.12803687993289598,-0.13291105166253794,-0.35210141981546383,0.128036879932896,0.41063154649749295,-0.19546687117276643,-0.13511600138438204,0.279944016794402,0.027422486773983578,-0.017831888788705265,0.2658221033250759,-0.050611020636182245,0.033194746649269344,0.09338969160945867,-0.09755190852030168,-0.027939937811355616,0.17996401079640129,-0.015063162345046576,0.17996401079640129,0.2658221033250759,1.0,0.4000233767751939,-0.288082979849016,-0.10475744721782398,0.09934127712177011,-0.027939937811355616,-0.11997600719760086,-0.38185777203993027,-0.2698015959703512,-0.06225979440630582,-0.09496201912408112,-0.35900144350248075,-0.1628625855497983,-0.5798840347884041,-0.11276270061440034,-0.288082979849016,-0.4704375361403851,-0.4704375361403851,-0.4704375361403851,-0.5558357147037487,-0.30733931592491187,-0.4704375361403851,-0.12803687993289598,-0.20487035836541798,-0.6259580796719357,-0.4979466032338519,-0.30733931592491187,-0.30733931592491187,-0.35210141981546383,-0.38173222287591213,0.39252300772777016,0.5953524649992593,-0.033740680424121504,0.17502431062038534,0.3539424572287376,0.537974521986547,0.47990402879040345,0.7445639213159752,0.7873227096815688,0.15633075203870808,0.5913397564532056,0.35210141981546395,0.5889311338348833,0.35210141981546395,0.47990402879040345,0.7966739195824639,0.1737643370517874,-0.20724333107204412,-0.10857505703319895,-0.049838287920747605,-0.32009219983223997,-0.02203025607922679,0.3521014198154639,-0.09367855617684813,0.1465492430740303,0.37992402279240267,-0.5081967213114754,-0.3698843198061439
ECT,-0.0633300496381124,-0.1668893343232979,0.5966556518731824,-0.2671818298643447,-0.7066865096598595,-0.37998029782867426,-0.3799802978286742,-0.16888013236829968,0.18929724667346193,0.24186655996847442,-0.0633300496381124,-0.12271640176502494,-0.30609523991754306,-0.33451256988336275,0.11847967401660177,-0.5232229838606957,0.20367710313134688,0.8637696427516516,0.7505306195583894,0.7212858257048836,0.648643837900846,0.73431307102251,0.7709065301627012,0.8160716710320269,0.7056776959675378,0.7462664903107559,0.6000231869496205,0.7127734998485585,0.6000231869496205,0.648643837900846,0.4000233767751939,1.0,0.3588702812826367,0.61027138742181,0.5330569028479096,0.7462664903107559,0.006593661395050796,0.07748751900686217,0.1496259925964358,-0.005132526232905873,-0.15134921564304568,-0.29780061051405066,0.32222264811406387,-0.07253027534555838,0.6625403633571167,-0.3799802978286743,-0.4481426646623499,-0.4481426646623499,-0.4481426646623499,-0.6022263188761576,-0.26718182986434463,-0.4481426646623499,-0.06333004963811238,-0.14577829610152976,-0.7083583329892568,-0.8060599359358184,-0.26718182986434463,-0.26718182986434463,-0.306095239917543,-0.4090964106934039,0.5699274336763561,0.40261597392264337,-0.022251911243106364,-0.016489740389494717,0.7586291131170684,0.6914845522662515,-0.25715279440698025,0.23048742005725525,0.660848048043191,0.6930598892625769,0.27129557317166153,-0.274430215098487,0.7600564771752554,-0.274430215098487,-0.25715279440698025,0.22986462461240784,0.8926521282324409,-0.6150445301778192,-0.6131180943281493,-0.04930237677696732,-0.33776026473659926,-0.3922805649722396,-0.06333004963811238,-0.6770148235412734,-0.308533131128426,-0.32308940835748795,-0.10270870484768482,-0.5582426597729906
TEa,-0.25000000000000006,-8.679560519536844e-17,0.19011727515734336,-0.32732683535398854,-0.4082482904638631,-0.25000000000000006,-0.25000000000000006,-0.25000000000000006,0.08006407690254361,0.07537783614444095,-0.25000000000000006,-0.20761369963434992,-0.37499999999999994,-0.4230769230769232,-0.03340765523905306,-0.26940795304016235,0.6784005252999682,0.15617376188860613,0.6425294053171791,0.719569435436076,-2.8171917835314824e-18,0.5929270612815711,0.7592592592592593,0.6888747637021417,0.8809523809523809,0.7637626158259734,0.15617376188860607,0.7058823529411765,0.15617376188860607,-2.8171917835314824e-18,-0.288082979849016,0.3588702812826367,1.0,0.8181818181818181,0.2821382463434393,0.7637626158259733,-0.23426064283290912,0.11470786693528091,0.19156525704423022,-0.020261022461827708,-0.18541926977182405,-0.372391761187575,0.21199957600127195,0.23426064283290918,0.8807048459279793,-0.25000000000000006,-0.408248290463863,-0.408248290463863,-0.408248290463863,-0.31008683647302115,-0.32732683535398854,-0.408248290463863,-0.25000000000000006,-0.2947531723732816,-0.38888888888888884,-0.3535533905932738,-0.32732683535398854,-0.32732683535398854,-0.37499999999999994,-0.37267799624996495,0.2719574970387818,0.17732484140379762,-0.26352313834736496,-0.2278305942164418,0.4751276340697482,0.5144957554275266,-0.23426064283290912,0.11867816581938531,0.2795084971874737,0.5878803211399749,-0.10040241611281245,-0.25000000000000006,0.45600466178793286,-0.25000000000000006,-0.23426064283290912,-0.38888888888888884,0.4285714285714286,-0.4744237363580554,-0.476999046002862,0.19462473604038075,0.0,-0.4014775342734831,-0.25000000000000006,-0.6401962988921771,-0.48424799847909317,-0.23426064283290912,0.12803687993289603,-0.1666666666666667
VISp,-0.31818181818181823,-0.35934973411004323,0.15555049785600814,-0.4165977904505309,-0.5195887333176439,-0.31818181818181823,-0.31818181818181823,-0.31818181818181823,-0.11645683913097246,-0.1096404889373686,-0.31818181818181823,-0.37747945388063625,-0.47727272727272724,-0.5384615384615384,-0.19437181229994505,-0.34288284932384294,0.5207923224525007,0.5537069739686943,0.9540588139558113,0.9791208740244552,0.5662191808209542,0.8624393618641035,0.9663299663299663,0.932007033244074,0.9047619047619047,0.9720615110512386,0.6956831211401543,0.9786096256684492,0.6956831211401543,0.5662191808209542,-0.10475744721782398,0.61027138742181,0.8181818181818181,1.0,0.7758801774444581,0.9720615110512386,-0.29814990906006617,-0.16684780645131764,-0.14802769862508716,-0.35733075978132484,-0.4607387915542296,-0.4739531506023682,-0.01927268872738839,0.014197614717146118,0.9753260277218943,-0.31818181818181823,-0.5195887333176438,-0.5195887333176438,-0.5195887333176438,-0.39465597369293604,-0.4165977904505309,-0.5195887333176438,-0.31818181818181823,-0.37514040120235836,-0.49494949494949486,-0.5785419118799026,-0.4165977904505309,-0.4165977904505309,-0.47727272727272724,-0.47431744977268264,0.1663211138914864,0.10030496079406734,-0.3353930851693736,-0.37873137739876034,0.7225081377589558,0.7717436331412898,-0.29814990906006617,0.15104493831558136,0.4065578140908709,0.89209810970192,-0.18254984747784075,-0.31818181818181823,0.6344412685745154,-0.31818181818181823,-0.29814990906006617,-0.29292929292929293,0.7402597402597403,-0.6038120280920706,-0.6070896949127335,0.24770420950593913,0.0,-0.5109714072571603,-0.31818181818181823,-0.8147952894991345,-0.6163156344279367,-0.29814990906006617,0.10475744721782404,-0.21212121212121215
VISam,-0.24687096555050939,-0.6133871380250221,-0.05810930083019319,-0.32322996757772704,-0.4031385986046347,-0.24687096555050939,-0.24687096555050939,-0.24687096555050939,-0.3162479355334587,-0.2977375870413794,-0.24687096555050939,-0.41003035592196324,-0.3703064483257641,-0.41778163400855434,-0.339320781489335,-0.2660360059760446,0.19140273452660106,0.6499232217356103,0.8610900682913387,0.8251701738119489,0.9079243595414899,0.7806745393045734,0.7497562657459915,0.780289875797946,0.5004595083949103,0.7542032576813632,0.9803926565164289,0.8422656471723261,0.9803926565164289,0.9079243595414899,0.09934127712177011,0.5330569028479096,0.2821382463434393,0.7758801774444581,1.0,0.7542032576813632,-0.23132860434657318,-0.4530886698648342,-0.5202108996968473,-0.6202304140958032,-0.5899841736208786,-0.3677308545897253,-0.3140192401423957,-0.20929730869451846,0.6437904401931122,-0.24687096555050944,-0.40313859860463475,-0.40313859860463475,-0.40313859860463475,-0.3062057468983906,-0.32322996757772704,-0.40313859860463475,-0.24687096555050944,-0.291064001051471,-0.384021501967459,-0.5486301348591981,-0.32322996757772704,-0.32322996757772704,-0.3703064483257641,-0.3680135070946318,-0.0802173208987672,-0.03335341319119732,-0.2602248464348578,-0.3856783458936636,0.68244490346198,0.7197463621795157,-0.23132860434657318,0.1171927735423805,0.31544014893825584,0.8197485649351225,-0.19829153127499216,-0.24687096555050944,0.5481879499532822,-0.24687096555050944,-0.23132860434657318,-0.07053456158585983,0.675116518036087,-0.4684857834991738,-0.4710288602135935,0.19218878602520725,0.0,-0.39645258613173007,-0.24687096555050944,-0.6321835137974969,-0.47818708380174124,-0.23132860434657318,0.08127922673599373,-0.16458064370033962
VISpm,-0.3273268353539886,-0.3450327796711773,0.3180669285639252,-0.4285714285714285,-0.5345224838248487,-0.3273268353539886,-0.3273268353539886,-0.3273268353539886,-0.06988565578146119,-0.06579516949597687,-0.3273268353539886,-0.36244018814637485,-0.49099025303098276,-0.5539377213682884,-0.11664236870396089,-0.35273781075132915,0.39477101697586137,0.7156780854205469,0.9814798787003114,0.992790100629557,0.634270329256156,0.8625819491779427,0.9941037221861876,0.9461619611878357,0.9456108576893003,1.0,0.7156780854205469,0.9883986793042008,0.7156780854205469,0.634270329256156,-0.027939937811355616,0.7462664903107559,0.7637626158259733,0.9720615110512386,0.7542032576813632,1.0,-0.3067191794659486,-0.10012523486435171,-0.06270444935206135,-0.29180695999251005,-0.42260104163537127,-0.4875752668057087,0.0462621002059225,-0.03407990882954972,0.9783991809404572,-0.3273268353539886,-0.5345224838248487,-0.5345224838248487,-0.5345224838248487,-0.4059989714705751,-0.4285714285714285,-0.5345224838248487,-0.3273268353539886,-0.38592249249397986,-0.5091750772173155,-0.6172133998483676,-0.4285714285714285,-0.4285714285714285,-0.49099025303098276,-0.4879500364742666,0.24817414517568634,0.10318787407351643,-0.3450327796711771,-0.3693241433226386,0.7163438720330406,0.7671932182792477,-0.3067191794659486,0.15538619377310117,0.48795003647426655,0.9177383319468722,-0.17527682734987307,-0.3273268353539886,0.6403147623697701,-0.3273268353539886,-0.3067191794659486,-0.26671075473287953,0.8728715609439696,-0.621166480955589,-0.6245383527799537,0.2548235957188128,0.0,-0.5256574830378469,-0.3273268353539886,-0.83821371408685,-0.6340294594746585,-0.3067191794659486,0.02793993781135568,-0.21821789023599245
BMAa,0.9370425713316365,0.49386479832479485,-0.366193070756447,0.7156780854205469,-0.3825460278380029,0.15617376188860604,-0.23426064283290904,0.5466081666101211,0.8252579334125864,0.894675057761221,0.9370425713316365,0.8430191247791962,0.8199122499151819,0.5646282160588064,-0.1878263710041784,-0.2524467210539466,0.28252896560880664,-0.21951219512195122,-0.30103870305729835,-0.30450776504701427,-0.19454287494904524,0.12346619958119874,-0.32970016398705726,-0.14555504448836618,-0.2900369863645541,-0.3067191794659486,-0.21951219512195125,-0.3031608319014118,-0.21951219512195125,-0.19454287494904524,-0.11997600719760086,0.006593661395050796,-0.23426064283290912,-0.29814990906006617,-0.23132860434657318,-0.3067191794659486,1.0,0.6449169275100167,0.40388580233669585,0.4240081730748058,0.6628078585224708,0.814209511373818,0.7780561256183404,0.7073170731707316,-0.30009379396821323,0.15617376188860604,0.5738190417570045,0.5738190417570045,0.5738190417570045,-0.2905645665847724,0.7156780854205469,0.5738190417570045,0.9370425713316365,0.9075020318032557,-0.19087904230829636,-0.11043152607484653,0.7156780854205469,0.7156780854205469,0.8199122499151819,0.5820252464746485,0.48650461806189604,0.4430958009333045,0.9877295966495897,0.8539478633303571,0.1753876563397768,-0.3214029504033481,0.02439024390243903,-0.16680974049047878,-0.34921514788478913,-0.2613096006023333,0.6272089210817242,0.15617376188860604,-0.03715615485399809,0.15617376188860604,0.02439024390243903,0.32970016398705726,-0.26772644895189607,0.25278631170026905,0.21520701346890267,-0.5471149893120582,-0.3123475237772122,0.5195164138275135,0.5466081666101211,0.3523170457876846,0.7837689821349006,-0.2195121951219512,0.419916025191603,-0.5032265660855085
BMAp,0.6882472016116852,0.45342265631875733,-0.08723178840338681,0.6508140266182866,-0.2809757434745081,0.401477534273483,-0.1720618004029213,0.40147753427348304,0.8816620300447741,0.8300573566392894,0.6882472016116852,0.809707437474345,0.7456011350793258,0.4588314677411235,-0.21459876881973797,-0.1854192697718241,0.2075143391598224,-0.07165743639000183,-0.19654180673900826,-0.17040572913692192,-0.3810387941055741,9.844272003999324e-18,-0.1359500645158884,-0.1301495254373478,0.08739647004592832,-0.10012523486435171,-0.42994461834001113,-0.18893060436399198,-0.42994461834001113,-0.3810387941055741,-0.38185777203993027,0.07748751900686217,0.11470786693528091,-0.16684780645131764,-0.4530886698648342,-0.10012523486435171,0.6449169275100167,1.0,0.9009357225925504,0.7994899419722796,0.8413090463359455,0.7236637765852107,0.8754486895544354,0.6090882093150158,-0.036735917918532215,0.401477534273483,0.4214636152117623,0.4214636152117623,0.4214636152117623,-0.14227759830611802,0.6508140266182866,0.6556100681071858,0.6882472016116852,0.6182492832063323,0.05098127419345815,1.8010195682678644e-17,0.6508140266182866,0.6508140266182866,0.7456011350793258,0.6839855680567695,0.5558500199041655,0.23504640538388083,0.604563541758343,0.6272150756439736,-0.11891100529341271,-0.4327892114505485,-0.07165743639000184,-0.32671966207039804,-0.2564945880212885,-0.16599260960294016,0.27640672769878033,0.11470786693528089,-0.25471391614863703,0.11470786693528089,-0.07165743639000184,-0.20392509677383266,-0.03277367626722307,0.15365685125957249,0.09727207661715948,-0.4464997664806832,0.0,0.44736842105263147,0.11470786693528084,0.15386496581402184,0.42417751070455784,-0.4299446183400111,0.23498939817841866,-0.305887645160749
BLAa,0.43102182834951824,0.3786140830096142,0.06676975192078614,0.355325212995014,-0.2737216604520212,0.19156525704423039,-0.28734788556634533,0.19156525704423033,0.7055247917048599,0.664229629596594,0.43102182834951824,0.5568020043090102,0.5268044568716334,0.2136689405493338,-0.03839847637868534,-0.30965522264339174,0.2021568437902677,-0.04487620025963292,-0.18462946603209285,-0.15118429455665952,-0.4374872890999365,-0.07572281660192294,-0.06740259044148852,-0.08150746749345797,0.1687598693008695,-0.06270444935206135,-0.49363820285596155,-0.17466244024621005,-0.49363820285596155,-0.4374872890999365,-0.2698015959703512,0.1496259925964358,0.19156525704423022,-0.14802769862508716,-0.5202108996968473,-0.06270444935206135,0.40388580233669585,0.9009357225925504,1.0,0.7723802871999103,0.6748779114210662,0.47418338530557713,0.7513174354941028,0.34405086865718526,0.01533749547184466,0.19156525704423039,0.11730928305086634,0.11730928305086634,0.11730928305086634,-0.05940186453498646,0.35532521299501396,0.508340226553754,0.43102182834951813,0.34685315584321014,0.0319275428407051,-0.06772854614785954,0.35532521299501396,0.35532521299501396,0.5268044568716334,0.49974509302447256,0.5257122244193374,0.20381567294307515,0.35337314414230653,0.423974427337949,-0.15721281814894347,-0.3531715833646251,-0.19446353445840903,-0.3182845867701968,-0.10708823421952994,-0.21224056910349148,0.230803375806152,-0.04789131426105753,-0.15951718741080237,-0.04789131426105753,-0.19446353445840903,-0.18092274276399525,0.013683232646016341,-0.14434375500526497,-0.19290582803226958,-0.5592500638011152,0.0,0.14283127309394097,-0.04789131426105752,-0.0642396692436424,0.16023061397583907,-0.4936382028559614,-0.03679112672322964,-0.3512029712477555
BLAp,0.4862645390838646,0.3844258722192448,0.1566467955486727,0.6808829066491902,-0.19851666679418598,0.5875696513930032,0.1823492021564492,0.4862645390838646,0.6553607444452058,0.5864570999986501,0.4862645390838646,0.6730345330679539,0.5774391401620893,0.6202989953698016,-0.1786945388435986,-0.1310035341106021,0.14661427499966254,-0.2088398464398297,-0.39054908140548467,-0.364950609532608,-0.5216017631276643,-0.2883194041644336,-0.2836543144655877,-0.2807881773399015,-0.08297371103415149,-0.29180695999251005,-0.5885486581486111,-0.3837676019240304,-0.5885486581486111,-0.5216017631276643,-0.06225979440630582,-0.005132526232905873,-0.020261022461827708,-0.35733075978132484,-0.6202304140958032,-0.29180695999251005,0.4240081730748058,0.7994899419722796,0.7723802871999103,1.0,0.9032978393018292,0.6266819663109234,0.6400038975176983,0.39869425229422034,-0.22061648822907917,0.5875696513930032,0.38049027802218993,0.38049027802218993,0.38049027802218993,-0.2764377597914668,0.6808829066491902,0.5459208336840117,0.4862645390838646,0.3856206131514019,0.013507348307885126,-0.028653412753062716,0.6808829066491902,0.6808829066491902,0.5774391401620893,0.5738636312317602,0.46285150431787664,0.32574562192149553,0.4057828651203139,0.5486541735299786,-0.24153943453179375,-0.37527156206035645,0.04429936136602449,-0.15869970490407515,-0.045305023518296864,-0.346336870460059,0.39057707675202474,0.18234920215644926,-0.179962003106182,0.18234920215644926,0.04429936136602449,0.013507348307885103,-0.19682136105775472,0.2555743594356589,0.2190617367342457,-0.331236876477481,-0.2836543144655877,0.5949692591421616,0.08104408984731075,0.3434235030980641,0.46024195821168046,-0.3354094503427568,0.1919676994194429,-0.373703303184822
LA,0.7416770790872964,0.35832329778921707,-0.10705982663392775,0.8362105717465858,-0.1345726220504978,0.6386663736585051,0.22662355194334055,0.5356556682297141,0.7851579103256668,0.7081428356340436,0.7416770790872964,0.9067847870150592,0.8034835023445709,0.8272552035973689,-0.2587892291938321,-0.051803552809481755,0.09938846815916408,-0.3024463043743313,-0.48537432020340465,-0.47056375139921874,-0.49616526081956064,-0.2931736072820866,-0.44409059673745516,-0.41575076152708956,-0.268808888452274,-0.42260104163537127,-0.5598474144801453,-0.48233247953716324,-0.5598474144801453,-0.49616526081956064,-0.09496201912408112,-0.15134921564304568,-0.18541926977182405,-0.4607387915542296,-0.5899841736208786,-0.42260104163537127,0.6628078585224708,0.8413090463359455,0.6748779114210662,0.9032978393018292,1.0,0.8249729163868955,0.70319087315876,0.49549713695369174,-0.36948607544737266,0.6386663736585051,0.5382904882019912,0.5382904882019912,0.5382904882019912,-0.28109192116955933,0.8362105717465858,0.7065062657651136,0.7416770790872963,0.6488949627352076,0.032047775022290524,0.05827165467480648,0.8362105717465858,0.8362105717465858,0.8034835023445709,0.7677964658299455,0.5073177360390334,0.3831875780196155,0.6732134685736805,0.7831937310538204,-0.23492751722033903,-0.4663874222190331,0.27670619336375,-0.08313082674433955,-0.1842711517991869,-0.35589451133451144,0.47989310016886244,0.43264496280092274,-0.29082637969904096,0.43264496280092274,0.27670619336375,0.07783031076842,-0.32963425737213164,0.45306035668790606,0.4323968723150139,-0.3688911369027788,-0.12361284651454942,0.8129503144369813,0.3296342573721317,0.5049661540845204,0.729194786406409,-0.17374574932142442,0.22685371235197171,-0.3067429894990669
PA,0.8324051132428146,0.34635474918653736,-0.5080805320717152,0.9464696355640229,-0.07154272935889618,0.613351136073653,0.06571619315074854,0.7228781246582338,0.6804881535865359,0.6736820437520833,0.8324051132428146,0.8549978044505122,0.9747901984027697,0.7178230328774071,-0.5327562056551829,-0.08655516260519384,0.052837807353104546,-0.3489469334459219,-0.47854531372173903,-0.4840598981965228,-0.30925452501401507,-0.17317737459326865,-0.5241069231528833,-0.420746815908467,-0.4610564662322357,-0.4875752668057087,-0.348946933445922,-0.4819187497721558,-0.348946933445922,-0.30925452501401507,-0.35900144350248075,-0.29780061051405066,-0.372391761187575,-0.4739531506023682,-0.3677308545897253,-0.4875752668057087,0.814209511373818,0.7236637765852107,0.47418338530557713,0.6266819663109234,0.8249729163868955,1.0,0.5712040084594318,0.6226308028152723,-0.4770432416895303,0.613351136073653,0.7333129759286869,0.7333129759286869,0.7333129759286869,-0.02717030191888751,0.9464696355640229,0.9121697993259277,0.8324051132428146,0.7784917908529435,0.24826117412505,0.15489455270219749,0.9464696355640229,0.9464696355640229,0.9747901984027697,0.8816752506454788,0.16680543977248394,0.0828665850888378,0.7850707648228175,0.6730342101146455,-0.2384346061118184,-0.6236196227622212,-0.0068420967342337265,-0.4211501724592176,-0.5877835004303191,-0.4418059616196709,0.2815174216563799,0.17524318173532943,-0.4412516040377495,0.17524318173532943,-0.0068420967342337265,0.004867866159314662,-0.4255905842143714,0.4670485083699531,0.4040223474469152,-0.4604398828395519,-0.0876215908676647,0.7588418768358809,0.28477017031991025,0.5422518423730608,0.7058905582021249,-0.348946933445922,0.4431424068233746,-0.24826117412504992
