,SI,MS,NDB,BSTam,BSTfu,BSTv,BSTal,BSTov,BSTpr,BSTif,BSTtr,OT,ACB,LSr.m.v,LSr.m.d,LSr.vl,LSr.dl,LSc.v,LSc.d,SF,FS,CP,AAA,CEAc,IA,MEAad,MEApd,AOA,TTv,TTd,PIR,COAa,COApm,COApl,NLOT,PAA,TR,ENTm,ENTl,ILA,PL,ACAv,ACAd,RSPv,RSPv.a,RSPv.b/c,RSPd,RSPagl,AIv,AId,AIp,ORBv,ORBm,MOs,PTLp,PERI,ECT,VISp,VISpm,BMAa,BMAp,BLAa,BLAp,LA,PA,EPv,EPd,CLA,AVPV,I,AVP,MPO,VLP,SBPV,AHA,DMHa,PH,MPNl,AHNa,AHNc,AHNp,VMHvl,VMHc,PMv,PMd,TM,MM,LM,SUMl,LPO,RCH,LHAa,LHAjvv,LHAjvd,LHAjp,LHAjd,LHAsfp,LHAs,TU,ZI,RT,REr,REc,PVT,PT,AV,AD,IAM,LD,VTA,PAGrn,DTN
PERI,0.2646885933936158,0.7039387875264629,0.6680006309644103,0.12658430676687898,0.3353409184673307,0.3353409184673307,0.2190078933274796,0.3353409184673307,0.409449539699201,0.3353409184673307,0.3353409184673307,0.3867609043939683,0.7084999976418715,0.1638049182255016,0.5784224154597744,0.6499022534760022,0.27404681743305936,-0.07059032895825429,0.5310250443005136,0.07827069314094762,0.703938787526463,0.29267738047036346,0.4257593468377652,0.18459213659093418,0.10591883584883768,0.2677575491958242,0.3353409184673307,0.3353409184673307,0.4703483012269057,0.7019852858083899,0.3741494265332124,0.3741494265332124,0.3867609043939683,0.2991685370135538,0.3353409184673307,0.2881380641117844,0.43589871681575926,0.04345388137388211,0.07796517989202167,0.7388341488480474,0.7812210768905816,0.5141557531011144,0.5574498384911474,0.2972943724021598,0.08914775988786268,0.2551587705557073,0.5774242742234733,-0.16187539941596318,0.7721057874907525,0.7721057874907525,0.409449539699201,0.17296473465284207,0.6048705801884869,0.31422871651334033,0.03991493876604044,1.0,0.5857605017103473,-0.18291322825490777,-0.16944479921968414,0.42024167266446716,0.3107434227156533,0.409449539699201,0.2190078933274796,0.409449539699201,0.12658430676687904,0.3353409184673307,0.3353409184673307,0.3741494265332124,0.2190078933274796,0.08175957903736321,0.42986071208627613,0.42986071208627613,0.9450516793170232,0.08175957903736321,0.15965975506416194,0.12658430676687904,0.2677575491958242,0.15965975506416194,0.2190078933274796,0.5494119247426121,0.18459213659093418,0.15965975506416194,0.15965975506416194,0.12658430676687904,0.2190078933274796,0.3353409184673307,0.8728910611810239,-0.2128615952333445,0.5882710761834306,0.3353409184673307,0.2677575491958242,0.5141687072710142,0.6337428252410174,0.6043355079473308,0.6192629470061397,0.6333599442867869,0.6428151553844955,0.7940657801808474,0.2190078933274796,0.5141687072710142,-0.17296473465284204,0.5685582161281982,0.1974250237168799,0.1059188358488377,0.7940657801808474,0.13572134392272514,-0.32348552578303336,0.9450516793170234,-0.2733607553212889,0.49989672622011083,0.3353409184673307,0.6401962988921771
ECT,-0.024121960183814004,0.32177179810991663,0.2672403275429079,-0.048451422057993375,0.058343238118830985,0.058343238118830985,-0.006074455318520395,0.058343238118830985,0.11541465105188714,0.058343238118830985,0.058343238118830985,0.09489528389370146,0.3024500280174372,-0.1122371373359937,0.14349806996393832,0.17331406099875615,-0.02316939885678736,-0.19942714403561737,0.18296591056058217,-0.17584570812428615,0.3217717981099167,0.0032755913375342753,0.13580307553949272,-0.022549310063955927,-0.057173916348380635,0.01897905677874027,0.058343238118830985,0.058343238118830985,0.1500254694484227,0.276116952664182,0.08504777092569756,0.08504777092569756,0.09489528389370146,0.03645442417855369,0.058343238118830985,0.030178241296215307,0.0938952502177785,-0.07276680262521168,-0.009043018223976641,0.25045412592274985,0.33946744309504523,0.18698904658688847,0.20559045813302362,0.7957223855135175,0.570809735471762,0.804828621933923,0.906450300179323,-0.24905266805933546,0.3635503955594072,0.3635503955594072,0.11541465105188714,-0.09336461443340123,0.23487569145682544,0.05467009786668337,0.4158969188396964,0.5857605017103473,1.0,0.4834154015560287,0.39634655184165374,0.1277794236957503,0.04322387635473701,0.11541465105188717,-0.006074455318520387,0.11541465105188717,-0.04845142205799335,0.058343238118831,0.058343238118831,0.08504777092569751,-0.006074455318520387,-0.0670592244421596,0.147658295816977,0.147658295816977,0.5445368891090896,-0.0670592244421596,-0.03395076888487315,-0.04845142205799335,0.018979056778740257,-0.03395076888487315,-0.006074455318520387,0.19981107158959402,-0.022549310063955923,-0.03395076888487315,-0.03395076888487315,-0.04845142205799335,-0.006074455318520387,0.058343238118831,0.4881941491759751,0.3184077556700478,0.24627607441121133,0.058343238118831,0.018979056778740257,0.18307280594099065,0.25935314174973684,0.2379961127700426,0.14108877869908343,0.3364452260701719,0.2653415620219539,0.4100733231248378,-0.006074455318520387,0.18307280594099065,0.6450646088125902,0.27202675037059754,0.17220919308667781,-0.05717391634838062,0.4100733231248378,0.23912900704551304,0.2980788117156239,0.576949799175107,0.40093871515255997,0.14495494051240349,0.058343238118831,0.3500594287129862
VISp,-0.17719247798458349,-0.16883116883116886,-0.2254871963578487,-0.1779545996865856,-0.10714285714285719,-0.10714285714285719,-0.15617376188860607,-0.10714285714285719,-0.04462107482531602,-0.10714285714285719,-0.10714285714285719,-0.06970714806775234,-0.24338898721271773,-0.25586670605399725,-0.48940011407367773,-0.44309277159238347,-0.28623747656762344,-0.20477520009884648,-0.35263658485898547,-0.2551522615707189,-0.2337662337662338,-0.15639964248378213,-0.015586992159713752,-0.1656402753602136,-0.181355842726288,-0.13941429613550474,-0.10714285714285719,-0.10714285714285719,-0.17346938775510204,-0.2727085651528656,-0.08061092752669695,-0.08061092752669695,-0.06970714806775234,-0.1260155077531363,-0.10714285714285719,-0.13099275723088252,0.02652790545386452,0.26089787900974765,0.058123819371909656,-0.11589031464306145,-0.2254871963578487,-0.09006976071304007,-0.12244897959183679,0.39371349828807656,0.24755673649091758,0.4317769439056145,0.32496684180984076,-0.26772644895189607,-0.12921914767618442,-0.12921914767618442,-0.04462107482531602,-0.2182178902359924,-0.35430768338272617,-0.04462107482531602,0.40526179615255725,-0.18291322825490777,0.4834154015560287,1.0,0.9865208218207793,-0.027606712560035607,-0.12043454739475457,-0.044621074825316014,-0.15617376188860604,-0.044621074825316014,-0.1779545996865856,-0.10714285714285716,-0.10714285714285716,-0.08061092752669693,-0.15617376188860604,-0.18472364072122202,-0.23242549051998873,-0.23242549051998873,-0.10714285714285712,-0.18472364072122202,-0.17145691375685115,-0.1779545996865856,-0.13941429613550474,-0.17145691375685115,-0.15617376188860604,-0.15639964248378208,-0.1656402753602136,-0.17145691375685115,-0.17145691375685115,-0.1779545996865856,-0.15617376188860604,-0.10714285714285716,-0.2661576119732497,0.6621221919717306,-0.2369017707396714,-0.10714285714285716,-0.13941429613550474,-0.19611613513818402,-0.12607465830311831,-0.16869040578449238,-0.3109183929042907,-0.2651983411433438,-0.17719247798458349,-0.26578871697687523,-0.15617376188860604,-0.19611613513818402,0.6858276550274046,-0.1665187157571989,0.13216372009101798,-0.18135584272628796,-0.26578871697687523,0.05299989400031796,0.9263671131731708,-0.22619047619047616,0.48173818957901837,-0.3194382824999699,-0.10714285714285716,-0.2857142857142857
VISpm,-0.15668413501991652,-0.14546260454785329,-0.20329879151257144,-0.17484227598679503,-0.0842151921066519,-0.0842151921066519,-0.14467423695414217,-0.0842151921066519,-0.013152203359467448,-0.0842151921066519,-0.0842151921066519,-0.04109280606012809,-0.22809538042581817,-0.24301201956771237,-0.4882383378503652,-0.4341170143588152,-0.2781910086754715,-0.19964615489675896,-0.34908403529448545,-0.23972211658409529,-0.22202187009935503,-0.13475177304964536,0.0183772615473324,-0.1573185447134444,-0.18005965464253748,-0.12327841818038444,-0.0842151921066519,-0.0842151921066519,-0.15639964248378208,-0.2562167156450511,-0.053460734887004875,-0.053460734887004875,-0.04109280606012809,-0.10678747820059202,-0.0842151921066519,-0.1128615514281214,0.0860110271783956,0.33010936684465203,0.07831853783004332,-0.055508436568617696,-0.20329879151257144,-0.05973378233640958,-0.09624593383617364,0.29458415282135186,0.14137575850720685,0.32306396854892855,0.2423947129572967,-0.27619627054881685,-0.10156734322380508,-0.10156734322380508,-0.013152203359467448,-0.2021498770206561,-0.35416515071810295,-0.013152203359467448,0.34916796939931516,-0.16944479921968414,0.39634655184165374,0.9865208218207793,1.0,0.005424777403911888,-0.1000411283769338,-0.01315220335946745,-0.14467423695414217,-0.01315220335946745,-0.17484227598679503,-0.08421519210665192,-0.08421519210665192,-0.05346073488700488,-0.14467423695414217,-0.18552610661381003,-0.22836050223727597,-0.22836050223727597,-0.08421519210665186,-0.18552610661381003,-0.1653953539259914,-0.17484227598679503,-0.12327841818038449,-0.1653953539259914,-0.14467423695414217,-0.13475177304964536,-0.15731854471344442,-0.1653953539259914,-0.1653953539259914,-0.17484227598679503,-0.14467423695414217,-0.08421519210665192,-0.26425532793402035,0.6387140179060972,-0.2285265222535615,-0.08421519210665192,-0.12327841818038449,-0.18167553795463892,-0.09909574797525761,-0.14765936851162725,-0.27493254797322636,-0.2694303081349243,-0.15668413501991657,-0.2611402250331943,-0.14467423695414217,-0.18167553795463892,0.5696951079673037,-0.15706214313266925,0.15025760653943043,-0.18005965464253748,-0.2611402250331943,0.02678037752921377,0.9290780141843972,-0.2245738456177384,0.38402884764048784,-0.313851490481129,-0.08421519210665192,-0.29475317237328164
BMAa,0.8389268599898231,0.591452902422581,0.5621993481189084,0.5081958133340212,0.9018192769611633,0.9018192769611633,0.6941425087743889,0.9018192769611633,0.9959435995458621,0.9018192769611633,0.9018192769611633,0.9743803729770204,0.726014912318828,0.7114653775438216,0.16975017577639806,0.5684302801876094,0.6244063631645267,0.1313999662890502,0.09300423178882176,0.5357044215415935,0.6500125957317475,0.8733891620298122,0.9980221499625381,0.6265560165975103,0.46482686988660976,0.7857906233685649,0.9018192769611633,0.9018192769611633,0.8005946642410325,0.7262733743427295,0.958684940475572,0.958684940475572,0.9743803729770204,0.8416700543379704,0.9018192769611633,0.8223790247681446,0.9031074634676083,0.4533496632227429,0.5091954702419119,0.7413828495347836,0.8014331132758907,0.7665764761766947,0.9386282270412107,-0.2867779565183104,-0.20580991858495576,-0.0898580241603374,-0.14354025909418938,-0.010060036359049115,0.8934144405060371,0.8934144405060371,0.9959435995458621,0.6887758499741459,0.3542520965510812,0.7947428723648801,0.4076428499846986,0.42024167266446716,0.1277794236957503,-0.027606712560035607,0.005424777403911888,1.0,0.8614763309542317,0.9959435995458621,0.6941425087743889,0.9959435995458621,0.5081958133340213,0.9018192769611633,0.9018192769611633,0.958684940475572,0.6941425087743889,0.413383399539285,0.5240144695201999,0.5240144695201999,0.5797409637607478,0.413383399539285,0.5763226499783671,0.5081958133340213,0.7857906233685649,0.5763226499783671,0.6941425087743889,0.8733891620298122,0.6265560165975104,0.5763226499783671,0.5763226499783671,0.5081958133340213,0.6941425087743889,0.9018192769611633,0.30319081918411694,-0.3256988489584836,0.602083644688851,0.9018192769611633,0.7857906233685649,0.7453440971609543,0.9348383591510273,0.8551452178253278,0.5374183838755091,0.15011167658947044,0.8389268599898231,0.4394378790422883,0.6941425087743889,0.7453440971609543,-0.056226599997889454,0.5406112362407708,-0.012770120409962062,0.4648268698866098,0.4394378790422883,-0.2867779565183104,-0.26581409279168194,0.15030321282686057,-0.22462563357259338,0.5281386017560377,0.9018192769611633,0.09662349396012462
BMAp,0.9268391645827256,0.3100443100286449,0.2704027111715449,0.875135168194471,0.9963221648111514,0.9963221648111514,0.9635192409838742,0.9963221648111514,0.9036733253948136,0.9963221648111514,0.9963221648111514,0.9536125872940693,0.8570985522577823,0.9113048006646602,0.1211787432351116,0.6830004088304203,0.8943891554376034,0.006337963733586495,-0.07317451254895262,0.4512906992475888,0.8325908999645636,0.9649128188613938,0.8278506445863143,0.9355287376265153,0.8500422625508152,0.9910091593448171,0.9963221648111514,0.9963221648111514,0.9744249743757416,0.8023805645496425,0.9703376079411282,0.9703376079411282,0.9536125872940693,0.9992856153288127,0.9963221648111514,0.9973665106692934,0.9392936282801035,0.27651977215508455,0.34300567806661,0.6275584269325002,0.7685129685928119,0.4499868001619084,0.947053486331479,-0.3168298147509503,-0.022826637377757794,0.12027471828309699,-0.2170337550192663,0.18552233832608753,0.7972218481766867,0.7972218481766867,0.9036733253948136,0.7609536228015616,0.5950311620435429,0.4847519162713901,0.17560468218497574,0.3107434227156533,0.04322387635473701,-0.12043454739475457,-0.1000411283769338,0.8614763309542317,1.0,0.9036733253948136,0.963519240983874,0.9036733253948136,0.875135168194471,0.9963221648111513,0.9963221648111513,0.9703376079411282,0.963519240983874,0.8184988209039118,0.8520613035809294,0.8520613035809294,0.32572070772672257,0.8184988209039118,0.911471921817255,0.875135168194471,0.991009159344817,0.911471921817255,0.963519240983874,0.9649128188613937,0.9355287376265153,0.911471921817255,0.911471921817255,0.875135168194471,0.963519240983874,0.9963221648111513,0.4584263842781378,-0.3598292812771524,0.854991547319925,0.9963221648111513,0.991009159344817,0.9469135150663172,0.909337581928765,0.9447570665406452,0.6394071371022967,0.364766101709711,0.9268391645827256,0.6416578831726565,0.963519240983874,0.9469135150663172,0.07525914950784676,0.7146732378790746,0.2355004012516109,0.8500422625508152,0.6416578831726565,-0.31682981475095023,-0.2936691187839024,0.1660536941351919,-0.24816446402349482,0.7711767996948982,0.9963221648111513,0.4215209158816409
BLAa,0.8716936997543171,0.5537069739686942,0.5220133115091674,0.5836286248471358,0.9370425713316365,0.9370425713316365,0.7560975609756099,0.9370425713316365,1.0,0.9370425713316365,0.9370425713316365,0.9906649065282938,0.7641180361141047,0.7614536359493962,0.16462159944159827,0.6003784569467966,0.6850399526930072,0.11193179669325118,0.06546363525150263,0.5317229315074625,0.6956831211401544,0.9075020318032556,0.9883173560569458,0.6941425087743889,0.5426095162342934,0.8382549209085562,0.9370425713316365,0.9370425713316365,0.8478004216810042,0.7546401896364912,0.9803926565164287,0.9803926565164287,0.9906649065282938,0.8868442353388364,0.9370425713316365,0.8702361782561562,0.9280236649051865,0.4313050000836692,0.49018043843882814,0.7364041368233742,0.8120207067920382,0.7261847848629156,0.9593531087442945,-0.2979789417261729,-0.17760295069818707,-0.054464493159869815,-0.15950406740557893,0.02439024390243903,0.894675057761221,0.894675057761221,1.0,0.7156780854205468,0.40417559630548444,0.7560975609756099,0.3748789971250484,0.409449539699201,0.11541465105188717,-0.044621074825316014,-0.01315220335946745,0.9959435995458621,0.9036733253948136,1.0,0.7560975609756099,1.0,0.5836286248471358,0.9370425713316365,0.9370425713316365,0.9803926565164287,0.7560975609756099,0.4936382028559614,0.5928797991507495,0.5928797991507495,0.5466081666101211,0.4936382028559614,0.6475182677614472,0.5836286248471358,0.8382549209085562,0.6475182677614472,0.7560975609756099,0.9075020318032556,0.6941425087743889,0.6475182677614472,0.6475182677614472,0.5836286248471358,0.7560975609756099,0.9370425713316365,0.3369101405074289,-0.33842000798232535,0.6592342530872155,0.9370425713316365,0.8382549209085562,0.7963330593811956,0.9494740323391178,0.8885455148764864,0.566501775702599,0.19122327447883694,0.8716936997543171,0.4842742776412873,0.7560975609756099,0.7963330593811956,-0.034079908829549845,0.5825311355284121,0.0309607580277105,0.5426095162342934,0.4842742776412873,-0.2979789417261729,-0.27619627054881685,0.15617376188860607,-0.23339907079733596,0.5820252464746485,0.9370425713316365,0.15617376188860604
BLAp,0.8716936997543171,0.127778532454314,0.0870022185848612,0.9727143747452264,0.9370425713316365,0.9370425713316365,1.0,0.9370425713316365,0.7560975609756099,0.9370425713316365,0.9370425713316365,0.8382549209085562,0.8323428607671497,0.9168523371635586,0.0823107997207991,0.6686032815998416,0.9387584536904173,-0.060270967450212175,-0.15274848225350623,0.35738754412796664,0.8376592683116144,0.9075020318032556,0.6475182677614472,0.9959435995458621,0.9600014517991345,0.9906649065282938,0.9370425713316365,0.9370425713316365,0.9593531087442945,0.7546401896364912,0.8702361782561561,0.8702361782561561,0.8382549209085562,0.9729456174105681,0.9370425713316365,0.9803926565164289,0.8555218160844689,0.15304370970710846,0.21785797263947926,0.49885441526744695,0.6670170091506028,0.23385611715924404,0.8478004216810042,-0.2979789417261729,0.07611555029922304,0.2178579726394791,-0.23200591622629657,0.2682926829268293,0.6592342530872155,0.6592342530872155,0.7560975609756099,0.7156780854205468,0.6567853439964122,0.2682926829268293,0.03407990882954985,0.2190078933274796,-0.006074455318520387,-0.15617376188860604,-0.14467423695414217,0.6941425087743889,0.963519240983874,0.7560975609756099,1.0,0.7560975609756099,0.9727143747452265,0.9370425713316365,0.9370425713316365,0.8702361782561561,1.0,0.9424002054522901,0.9316682558083206,0.9316682558083206,0.15617376188860604,0.9424002054522901,0.9883173560569458,0.9727143747452265,0.9906649065282938,0.9883173560569458,1.0,0.9075020318032556,0.9959435995458621,0.9883173560569458,0.9883173560569458,0.9727143747452265,1.0,0.9370425713316365,0.4900511134653512,-0.33842000798232535,0.894675057761221,0.9370425713316365,0.9906649065282938,0.9494740323391178,0.7963330593811956,0.8885455148764864,0.6231519532728589,0.43796298348378787,0.8716936997543171,0.6779839886978022,1.0,0.9494740323391178,0.1363196353181994,0.7281639194105151,0.3405683383048158,0.9600014517991345,0.6779839886978022,-0.2979789417261729,-0.27619627054881685,0.15617376188860607,-0.23339907079733596,0.8148353450645078,0.9370425713316365,0.5466081666101211
LA,0.8716936997543171,0.5537069739686942,0.5220133115091674,0.5836286248471358,0.9370425713316365,0.9370425713316365,0.7560975609756099,0.9370425713316365,1.0,0.9370425713316365,0.9370425713316365,0.9906649065282938,0.7641180361141047,0.7614536359493962,0.16462159944159827,0.6003784569467966,0.6850399526930072,0.11193179669325118,0.06546363525150263,0.5317229315074625,0.6956831211401544,0.9075020318032556,0.9883173560569458,0.6941425087743889,0.5426095162342934,0.8382549209085562,0.9370425713316365,0.9370425713316365,0.8478004216810042,0.7546401896364912,0.9803926565164287,0.9803926565164287,0.9906649065282938,0.8868442353388364,0.9370425713316365,0.8702361782561562,0.9280236649051865,0.4313050000836692,0.49018043843882814,0.7364041368233742,0.8120207067920382,0.7261847848629156,0.9593531087442945,-0.2979789417261729,-0.17760295069818707,-0.054464493159869815,-0.15950406740557893,0.02439024390243903,0.894675057761221,0.894675057761221,1.0,0.7156780854205468,0.40417559630548444,0.7560975609756099,0.3748789971250484,0.409449539699201,0.11541465105188717,-0.044621074825316014,-0.01315220335946745,0.9959435995458621,0.9036733253948136,1.0,0.7560975609756099,1.0,0.5836286248471358,0.9370425713316365,0.9370425713316365,0.9803926565164287,0.7560975609756099,0.4936382028559614,0.5928797991507495,0.5928797991507495,0.5466081666101211,0.4936382028559614,0.6475182677614472,0.5836286248471358,0.8382549209085562,0.6475182677614472,0.7560975609756099,0.9075020318032556,0.6941425087743889,0.6475182677614472,0.6475182677614472,0.5836286248471358,0.7560975609756099,0.9370425713316365,0.3369101405074289,-0.33842000798232535,0.6592342530872155,0.9370425713316365,0.8382549209085562,0.7963330593811956,0.9494740323391178,0.8885455148764864,0.566501775702599,0.19122327447883694,0.8716936997543171,0.4842742776412873,0.7560975609756099,0.7963330593811956,-0.034079908829549845,0.5825311355284121,0.0309607580277105,0.5426095162342934,0.4842742776412873,-0.2979789417261729,-0.27619627054881685,0.15617376188860607,-0.23339907079733596,0.5820252464746485,0.9370425713316365,0.15617376188860604
PA,0.772539303936907,-0.03774794538806367,-0.077105792327579,1.0,0.8304547985373997,0.8304547985373997,0.9727143747452265,0.8304547985373997,0.5836286248471358,0.8304547985373997,0.8304547985373997,0.6888747637021416,0.7618503126735388,0.8676500797997098,0.043768810953240804,0.6167359674023885,0.9219187981603674,-0.11446113776969265,-0.21272974802614042,0.25493306778732244,0.7927068531493361,0.8042744695392572,0.45305023518296866,0.989644478597831,0.9987677136415695,0.9320070332440739,0.8304547985373997,0.8304547985373997,0.8897729984329282,0.6688005282003335,0.732197064146363,0.732197064146363,0.6888747637021416,0.8927968746036024,0.8304547985373997,0.90792435954149,0.732505027112,0.03699139680153966,0.09653840941344691,0.3578987025006686,0.5397405462930527,0.03272450343192598,0.7118183987463426,-0.2640840977672257,0.15740077041762374,0.2896152282403406,-0.23131737698273686,0.3242381249150755,0.5007830858361343,0.5007830858361343,0.5836286248471358,0.6342703292561562,0.6716268295979292,0.06484762498301505,-0.0906100470365937,0.12658430676687904,-0.04845142205799335,-0.1779545996865856,-0.17484227598679503,0.5081958133340213,0.875135168194471,0.5836286248471358,0.9727143747452265,0.5836286248471358,1.0,0.8304547985373996,0.8304547985373996,0.7321970641463629,0.9727143747452264,0.9942892934089465,0.9457924331331944,0.9457924331331944,-1.2869444283859726e-17,0.9942892934089465,0.996710517402531,1.0,0.9320070332440737,0.996710517402531,0.9727143747452264,0.8042744695392571,0.989644478597831,0.996710517402531,0.996710517402531,1.0,0.9727143747452264,0.8304547985373996,0.4885967564883422,-0.2999250281132863,0.8763704002132351,0.8304547985373996,0.9320070332440737,0.8957607202286274,0.6514623419844562,0.7874742398303559,0.5723514714723391,0.4756143904066975,0.772539303936907,0.6695340634119862,0.9727143747452264,0.8957607202286274,0.1812200940731875,0.6969627833961296,0.4115849832830234,0.9987677136415695,0.6695340634119862,-0.26408409776722563,-0.24477918638151303,0.1384091330895666,-0.20685013066414767,0.8046797987672247,0.8304547985373996,0.6228410989030496
EPv,0.9302605094190632,0.3636363636363636,0.32496684180984076,0.8304547985373996,1.0,1.0,0.9370425713316365,1.0,0.9370425713316365,1.0,1.0,0.975900072948533,0.8518614552445117,0.8955334711889901,0.13176156917368248,0.6771206439123043,0.8664485777182116,0.027565892320998594,-0.04657464328326221,0.4744237363580554,0.8181818181818181,0.9684747092264969,0.8728715609439696,0.901819276961163,0.8017837257372732,0.9759000729485331,1.0,1.0,0.9642857142857141,0.8053424814670561,0.9874838622020375,0.9874838622020375,0.975900072948533,0.9923721235559483,1.0,0.9874838622020374,0.9516886081573908,0.31180478223116176,0.37780482591741266,0.6591261645324119,0.7892051872524702,0.5122717640554154,0.9642857142857141,-0.3179993640019081,-0.05415303610738829,0.0871857290578644,-0.20890725544918337,0.15617376188860607,0.82915619758885,0.82915619758885,0.9370425713316365,0.7637626158259735,0.5661220593180515,0.5466081666101211,0.2182178902359924,0.3353409184673307,0.058343238118831,-0.10714285714285716,-0.08421519210665192,0.9018192769611633,0.9963221648111513,0.9370425713316365,0.9370425713316365,0.9370425713316365,0.8304547985373996,1.0,1.0,0.9874838622020375,0.9370425713316365,0.7662610281769212,0.8134892168199606,0.8134892168199606,0.37499999999999994,0.7662610281769212,0.8728715609439697,0.8304547985373997,0.9759000729485331,0.8728715609439697,0.9370425713316365,0.9684747092264969,0.9018192769611633,0.8728715609439697,0.8728715609439697,0.8304547985373997,0.9370425713316365,1.0,0.4412613040609141,-0.36115755925730764,0.82915619758885,1.0,0.9759000729485331,0.9315516419063742,0.9315516419063742,0.94824455372798,0.6347917188462602,0.3357298148516799,0.9302605094190634,0.6201736729460422,0.9370425713316365,0.9315516419063742,0.054554472558998104,0.6993786061802353,0.19824558013652693,0.8017837257372732,0.6201736729460422,-0.3179993640019081,-0.2947531723732817,0.16666666666666669,-0.24908054120278794,0.7453559924999299,1.0,0.37499999999999994
EPd,0.9302605094190632,0.3636363636363636,0.32496684180984076,0.8304547985373996,1.0,1.0,0.9370425713316365,1.0,0.9370425713316365,1.0,1.0,0.975900072948533,0.8518614552445117,0.8955334711889901,0.13176156917368248,0.6771206439123043,0.8664485777182116,0.027565892320998594,-0.04657464328326221,0.4744237363580554,0.8181818181818181,0.9684747092264969,0.8728715609439696,0.901819276961163,0.8017837257372732,0.9759000729485331,1.0,1.0,0.9642857142857141,0.8053424814670561,0.9874838622020375,0.9874838622020375,0.975900072948533,0.9923721235559483,1.0,0.9874838622020374,0.9516886081573908,0.31180478223116176,0.37780482591741266,0.6591261645324119,0.7892051872524702,0.5122717640554154,0.9642857142857141,-0.3179993640019081,-0.05415303610738829,0.0871857290578644,-0.20890725544918337,0.15617376188860607,0.82915619758885,0.82915619758885,0.9370425713316365,0.7637626158259735,0.5661220593180515,0.5466081666101211,0.2182178902359924,0.3353409184673307,0.058343238118831,-0.10714285714285716,-0.08421519210665192,0.9018192769611633,0.9963221648111513,0.9370425713316365,0.9370425713316365,0.9370425713316365,0.8304547985373996,1.0,1.0,0.9874838622020375,0.9370425713316365,0.7662610281769212,0.8134892168199606,0.8134892168199606,0.37499999999999994,0.7662610281769212,0.8728715609439697,0.8304547985373997,0.9759000729485331,0.8728715609439697,0.9370425713316365,0.9684747092264969,0.9018192769611633,0.8728715609439697,0.8728715609439697,0.8304547985373997,0.9370425713316365,1.0,0.4412613040609141,-0.36115755925730764,0.82915619758885,1.0,0.9759000729485331,0.9315516419063742,0.9315516419063742,0.94824455372798,0.6347917188462602,0.3357298148516799,0.9302605094190634,0.6201736729460422,0.9370425713316365,0.9315516419063742,0.054554472558998104,0.6993786061802353,0.19824558013652693,0.8017837257372732,0.6201736729460422,-0.3179993640019081,-0.2947531723732817,0.16666666666666669,-0.24908054120278794,0.7453559924999299,1.0,0.37499999999999994
CLA,0.9186172406951716,0.45526853387236793,0.4191340565394025,0.7321970641463629,0.9874838622020375,0.9874838622020375,0.8702361782561561,0.9874838622020375,0.9803926565164287,0.9874838622020375,0.9874838622020375,0.9981029150569843,0.8257928567378054,0.8492325948743573,0.14869991224849016,0.6532391254791593,0.7983090780189739,0.0661078364058782,0.0032851220450027126,0.5078543367343985,0.7758801774444581,0.9563531463119763,0.9389060962972072,0.8223790247681445,0.6974927175058553,0.9292682312599511,0.9874838622020375,0.9874838622020375,0.9270256665570147,0.7952627039944613,1.0,1.0,0.9981029150569843,0.9605079760148187,0.9874838622020375,0.9502487562189055,0.9561495664805121,0.3707393723679771,0.43457224041189546,0.704520114144416,0.8120722345450926,0.6170381440371502,0.9774074962612006,-0.3140192401423957,-0.11077015915095811,0.02459842870256009,-0.1899201193694168,0.09914083043424558,0.8719457906211825,0.8719457906211825,0.9803926565164287,0.7542032576813631,0.5019918672444706,0.6499232217356102,0.29244616114175304,0.3741494265332124,0.08504777092569751,-0.08061092752669693,-0.05346073488700488,0.958684940475572,0.9703376079411282,0.9803926565164287,0.8702361782561561,0.9803926565164287,0.7321970641463629,0.9874838622020375,0.9874838622020375,1.0,0.8702361782561561,0.6553306139038204,0.7268020000007915,0.7268020000007915,0.4584746503080888,0.6553306139038204,0.7849870641173373,0.732197064146363,0.9292682312599511,0.7849870641173373,0.8702361782561561,0.9563531463119763,0.8223790247681447,0.7849870641173373,0.7849870641173373,0.732197064146363,0.8702361782561561,0.9874838622020375,0.4011560027446664,-0.3566372614788673,0.765610938106404,0.9874838622020375,0.9292682312599511,0.8853097991606432,0.9544746272200684,0.9363761942273532,0.6140537909095591,0.27580882057466444,0.9186172406951716,0.5686678156684396,0.8702361782561561,0.8853097991606432,0.015391903217987016,0.6577381782593682,0.1258484857313793,0.6974927175058553,0.5686678156684396,-0.3140192401423957,-0.29106400105147107,0.1645806437003396,-0.2459630148263027,0.6834536560328877,0.9874838622020375,0.28213824634343926
